sample	distance_bp	possible_bin_pairs	observed_nonzero_pixels	contact_sum	mean_contact_per_possible_pair
merged	26650000	1035	977	9089.000000	8.78164251208
merged	26700000	1025	971	9199.000000	8.97463414634
merged	26750000	1015	958	8940.000000	8.8078817734
merged	26800000	1005	958	8820.000000	8.77611940299
merged	26850000	995	940	8656.000000	8.69949748744
merged	26900000	985	926	8605.000000	8.73604060914
merged	26950000	975	917	8416.000000	8.63179487179
merged	27000000	965	911	8389.000000	8.6932642487
merged	27050000	955	903	8376.000000	8.77068062827
merged	27100000	945	879	8252.000000	8.73227513228
merged	27150000	935	886	8117.000000	8.68128342246
merged	27200000	925	874	8084.000000	8.73945945946
merged	27250000	915	856	7946.000000	8.68415300546
merged	27300000	905	854	7903.000000	8.73259668508
merged	27350000	895	845	7986.000000	8.92290502793
merged	27400000	885	835	7808.000000	8.82259887006
merged	27450000	875	825	7700.000000	8.8
merged	27500000	865	816	7557.000000	8.73641618497
merged	27550000	855	812	7535.000000	8.81286549708
merged	27600000	845	790	7547.000000	8.93136094675
merged	27650000	835	783	7365.000000	8.82035928144
merged	27700000	825	771	7236.000000	8.77090909091
merged	27750000	815	761	7270.000000	8.92024539877
merged	27800000	805	758	7121.000000	8.84596273292
merged	27850000	795	749	7207.000000	9.06540880503
merged	27900000	785	732	7049.000000	8.97961783439
merged	27950000	775	732	7074.000000	9.12774193548
merged	28000000	765	714	7072.000000	9.24444444444
merged	28050000	755	709	6900.000000	9.13907284768
merged	28100000	745	705	6910.000000	9.27516778523
merged	28150000	735	690	7030.000000	9.56462585034
merged	28200000	725	675	6788.000000	9.36275862069
merged	28250000	715	682	6764.000000	9.46013986014
merged	28300000	705	658	6693.000000	9.49361702128
merged	28350000	695	655	6412.000000	9.22589928058
merged	28400000	685	640	6092.000000	8.89343065693
merged	28450000	675	629	5979.000000	8.85777777778
merged	28500000	666	620	5703.000000	8.56306306306
merged	28550000	658	617	5560.000000	8.44984802432
merged	28600000	650	607	5533.000000	8.51230769231
merged	28650000	642	605	5559.000000	8.65887850467
merged	28700000	634	595	5386.000000	8.4952681388
merged	28750000	626	585	5384.000000	8.60063897764
merged	28800000	618	582	5318.000000	8.60517799353
merged	28850000	610	571	5217.000000	8.55245901639
merged	28900000	602	566	5065.000000	8.41362126246
merged	28950000	594	565	4831.000000	8.132996633
merged	29000000	586	550	4772.000000	8.1433447099
merged	29050000	579	542	4725.000000	8.16062176166
merged	29100000	572	543	4674.000000	8.17132867133
merged	29150000	565	535	4841.000000	8.56814159292
merged	29200000	558	531	4664.000000	8.35842293907
merged	29250000	552	519	4767.000000	8.63586956522
merged	29300000	546	520	4766.000000	8.72893772894
merged	29350000	540	513	4564.000000	8.45185185185
merged	29400000	534	510	4543.000000	8.5074906367
merged	29450000	528	503	4332.000000	8.20454545455
merged	29500000	522	502	4129.000000	7.90996168582
merged	29550000	517	496	4164.000000	8.05415860735
merged	29600000	512	493	4143.000000	8.091796875
merged	29650000	507	482	4103.000000	8.09270216963
merged	29700000	502	478	4034.000000	8.03585657371
merged	29750000	497	482	4006.000000	8.06036217304
merged	29800000	492	473	3930.000000	7.98780487805
merged	29850000	487	474	3888.000000	7.98357289528
merged	29900000	482	462	3786.000000	7.85477178423
merged	29950000	477	457	3769.000000	7.90146750524
merged	30000000	472	452	3792.000000	8.03389830508
merged	30050000	467	447	3820.000000	8.17987152034
merged	30100000	462	443	3732.000000	8.07792207792
merged	30150000	457	440	3723.000000	8.1466083151
merged	30200000	452	437	3717.000000	8.22345132743
merged	30250000	447	434	3703.000000	8.2841163311
merged	30300000	442	427	3641.000000	8.23755656109
merged	30350000	437	423	3675.000000	8.40961098398
merged	30400000	432	417	3611.000000	8.3587962963
merged	30450000	427	413	3715.000000	8.70023419204
merged	30500000	422	411	3638.000000	8.62085308057
merged	30550000	417	404	3621.000000	8.68345323741
merged	30600000	412	399	3654.000000	8.86893203883
merged	30650000	407	393	3578.000000	8.79115479115
merged	30700000	402	387	3349.000000	8.33084577114
merged	30750000	397	383	3271.000000	8.23929471033
merged	30800000	392	380	3375.000000	8.60969387755
merged	30850000	387	374	3368.000000	8.70284237726
merged	30900000	382	370	3105.000000	8.12827225131
merged	30950000	377	361	3195.000000	8.47480106101
merged	31000000	372	358	3204.000000	8.61290322581
merged	31050000	367	355	2995.000000	8.16076294278
merged	31100000	362	351	2952.000000	8.1546961326
merged	31150000	357	345	2950.000000	8.26330532213
merged	31200000	352	341	3035.000000	8.62215909091
merged	31250000	347	336	2931.000000	8.44668587896
merged	31300000	342	328	2942.000000	8.60233918129
merged	31350000	337	328	2847.000000	8.44807121662
merged	31400000	332	326	2778.000000	8.36746987952
merged	31450000	327	321	2741.000000	8.38226299694
merged	31500000	322	317	2730.000000	8.47826086957
merged	31550000	317	311	2793.000000	8.81072555205
merged	31600000	312	307	2732.000000	8.75641025641
merged	31650000	307	306	2788.000000	9.08143322476
merged	31700000	302	300	2596.000000	8.59602649007
merged	31750000	298	296	2618.000000	8.78523489933
merged	31800000	294	292	2535.000000	8.62244897959
merged	31850000	290	287	2728.000000	9.40689655172
merged	31900000	286	284	2752.000000	9.62237762238
merged	31950000	282	281	2619.000000	9.28723404255
merged	32000000	278	278	2531.000000	9.10431654676
merged	32050000	274	273	2758.000000	10.0656934307
merged	32100000	270	269	2652.000000	9.82222222222
merged	32150000	266	265	2525.000000	9.49248120301
merged	32200000	262	261	2510.000000	9.58015267176
merged	32250000	258	257	2444.000000	9.47286821705
merged	32300000	254	252	2468.000000	9.71653543307
merged	32350000	250	248	2170.000000	8.68
merged	32400000	246	244	2163.000000	8.79268292683
merged	32450000	243	241	2245.000000	9.23868312757
merged	32500000	240	240	2163.000000	9.0125
merged	32550000	237	232	2014.000000	8.49789029536
merged	32600000	234	234	2060.000000	8.80341880342
merged	32650000	231	230	2047.000000	8.86147186147
merged	32700000	228	225	2056.000000	9.01754385965
merged	32750000	225	222	1981.000000	8.80444444444
merged	32800000	222	222	1985.000000	8.94144144144
merged	32850000	219	215	1999.000000	9.12785388128
merged	32900000	216	216	2004.000000	9.27777777778
merged	32950000	213	211	1928.000000	9.05164319249
merged	33000000	210	209	1948.000000	9.27619047619
merged	33050000	207	206	1929.000000	9.31884057971
merged	33100000	204	203	1957.000000	9.5931372549
merged	33150000	201	196	1974.000000	9.82089552239
merged	33200000	198	195	1890.000000	9.54545454545
merged	33250000	195	195	1881.000000	9.64615384615
merged	33300000	192	191	1674.000000	8.71875
merged	33350000	189	188	1403.000000	7.42328042328
merged	33400000	187	186	1427.000000	7.63101604278
merged	33450000	185	183	1394.000000	7.53513513514
merged	33500000	183	181	1402.000000	7.66120218579
merged	33550000	181	179	1379.000000	7.61878453039
merged	33600000	179	179	1399.000000	7.8156424581
merged	33650000	177	176	1360.000000	7.68361581921
merged	33700000	175	174	1265.000000	7.22857142857
merged	33750000	173	172	1347.000000	7.78612716763
merged	33800000	171	171	1344.000000	7.85964912281
merged	33850000	169	168	1343.000000	7.94674556213
merged	33900000	167	167	1320.000000	7.90419161677
merged	33950000	165	163	1295.000000	7.84848484848
merged	34000000	163	163	1259.000000	7.72392638037
merged	34050000	161	160	1245.000000	7.73291925466
merged	34100000	159	158	1258.000000	7.91194968553
merged	34150000	157	157	1279.000000	8.14649681529
merged	34200000	155	155	1189.000000	7.67096774194
merged	34250000	153	153	1252.000000	8.18300653595
merged	34300000	151	148	1218.000000	8.06622516556
merged	34350000	149	149	1218.000000	8.1744966443
merged	34400000	147	144	1246.000000	8.47619047619
merged	34450000	145	144	1117.000000	7.70344827586
merged	34500000	143	143	1175.000000	8.21678321678
merged	34550000	141	140	1171.000000	8.30496453901
merged	34600000	139	139	1084.000000	7.79856115108
merged	34650000	137	137	1140.000000	8.32116788321
merged	34700000	135	134	1111.000000	8.22962962963
merged	34750000	133	133	1103.000000	8.29323308271
merged	34800000	131	131	1116.000000	8.51908396947
merged	34850000	129	129	1131.000000	8.76744186047
merged	34900000	127	127	1066.000000	8.3937007874
merged	34950000	125	125	1124.000000	8.992
merged	35000000	123	123	1097.000000	8.91869918699
merged	35050000	121	121	1114.000000	9.20661157025
merged	35100000	119	119	1132.000000	9.51260504202
merged	35150000	117	116	1056.000000	9.02564102564
merged	35200000	115	115	1063.000000	9.24347826087
merged	35250000	113	113	1054.000000	9.32743362832
merged	35300000	111	111	1075.000000	9.68468468468
merged	35350000	109	109	979.000000	8.98165137615
merged	35400000	107	107	978.000000	9.14018691589
merged	35450000	105	105	940.000000	8.95238095238
merged	35500000	103	103	858.000000	8.33009708738
merged	35550000	102	102	872.000000	8.54901960784
merged	35600000	101	101	863.000000	8.54455445545
merged	35650000	100	99	785.000000	7.85
merged	35700000	99	97	828.000000	8.36363636364
merged	35750000	98	98	824.000000	8.40816326531
merged	35800000	97	96	828.000000	8.53608247423
merged	35850000	96	96	827.000000	8.61458333333
merged	35900000	95	95	793.000000	8.34736842105
merged	35950000	94	93	824.000000	8.76595744681
merged	36000000	93	93	819.000000	8.8064516129
merged	36050000	92	92	748.000000	8.13043478261
merged	36100000	91	90	827.000000	9.08791208791
merged	36150000	90	90	769.000000	8.54444444444
merged	36200000	89	89	778.000000	8.74157303371
merged	36250000	88	88	770.000000	8.75
merged	36300000	87	86	807.000000	9.27586206897
merged	36350000	86	86	780.000000	9.06976744186
merged	36400000	85	85	794.000000	9.34117647059
merged	36450000	84	83	801.000000	9.53571428571
merged	36500000	83	83	753.000000	9.07228915663
merged	36550000	82	82	747.000000	9.10975609756
merged	36600000	81	81	749.000000	9.24691358025
merged	36650000	80	80	767.000000	9.5875
merged	36700000	79	79	736.000000	9.3164556962
merged	36750000	78	78	709.000000	9.08974358974
merged	36800000	77	77	679.000000	8.81818181818
merged	36850000	76	76	737.000000	9.69736842105
merged	36900000	75	75	712.000000	9.49333333333
merged	36950000	74	74	714.000000	9.64864864865
merged	37000000	73	73	695.000000	9.52054794521
merged	37050000	72	72	656.000000	9.11111111111
merged	37100000	71	71	676.000000	9.52112676056
merged	37150000	70	70	682.000000	9.74285714286
merged	37200000	69	69	690.000000	10
merged	37250000	68	68	630.000000	9.26470588235
merged	37300000	67	67	634.000000	9.46268656716
merged	37350000	66	66	638.000000	9.66666666667
merged	37400000	65	65	597.000000	9.18461538462
merged	37450000	64	64	611.000000	9.546875
merged	37500000	63	63	609.000000	9.66666666667
merged	37550000	62	62	577.000000	9.3064516129
merged	37600000	61	60	581.000000	9.52459016393
merged	37650000	60	60	614.000000	10.2333333333
merged	37700000	59	59	545.000000	9.23728813559
merged	37750000	58	58	559.000000	9.63793103448
merged	37800000	57	57	541.000000	9.49122807018
merged	37850000	56	56	514.000000	9.17857142857
merged	37900000	55	54	511.000000	9.29090909091
merged	37950000	54	54	486.000000	9
merged	38000000	53	53	471.000000	8.88679245283
merged	38050000	52	52	468.000000	9
merged	38100000	51	51	458.000000	8.98039215686
merged	38150000	50	50	495.000000	9.9
merged	38200000	49	49	452.000000	9.22448979592
merged	38250000	48	48	445.000000	9.27083333333
merged	38300000	47	47	429.000000	9.12765957447
merged	38350000	46	46	454.000000	9.86956521739
merged	38400000	45	45	441.000000	9.8
merged	38450000	44	44	445.000000	10.1136363636
merged	38500000	43	43	408.000000	9.48837209302
merged	38550000	42	41	426.000000	10.1428571429
merged	38600000	41	40	392.000000	9.56097560976
merged	38650000	40	40	382.000000	9.55
merged	38700000	39	39	448.000000	11.4871794872
merged	38750000	38	38	419.000000	11.0263157895
merged	38800000	37	37	430.000000	11.6216216216
merged	38850000	36	36	393.000000	10.9166666667
merged	38900000	35	35	394.000000	11.2571428571
merged	38950000	34	34	385.000000	11.3235294118
merged	39000000	33	33	377.000000	11.4242424242
merged	39050000	32	32	317.000000	9.90625
merged	39100000	31	31	349.000000	11.2580645161
merged	39150000	30	30	322.000000	10.7333333333
merged	39200000	29	29	321.000000	11.0689655172
merged	39250000	28	28	327.000000	11.6785714286
merged	39300000	27	26	289.000000	10.7037037037
merged	39350000	26	26	295.000000	11.3461538462
merged	39400000	25	25	321.000000	12.84
merged	39450000	24	24	279.000000	11.625
merged	39500000	23	23	282.000000	12.2608695652
merged	39550000	22	22	274.000000	12.4545454545
merged	39600000	21	21	266.000000	12.6666666667
merged	39650000	20	20	310.000000	15.5
merged	39700000	19	19	288.000000	15.1578947368
merged	39750000	18	18	262.000000	14.5555555556
merged	39800000	17	17	270.000000	15.8823529412
merged	39850000	16	16	264.000000	16.5
merged	39900000	15	15	240.000000	16
merged	39950000	14	14	253.000000	18.0714285714
merged	40000000	13	13	250.000000	19.2307692308
merged	40050000	12	12	211.000000	17.5833333333
merged	40100000	11	11	238.000000	21.6363636364
merged	40150000	10	10	256.000000	25.6
merged	40200000	9	9	270.000000	30
merged	40250000	8	8	255.000000	31.875
merged	40300000	7	7	269.000000	38.4285714286
merged	40350000	6	6	234.000000	39
merged	40400000	5	5	226.000000	45.2
merged	40450000	4	4	248.000000	62
merged	40500000	3	3	225.000000	75
merged	40550000	2	2	218.000000	109
merged	40600000	1	1	81.000000	81
