sample	distance_bp	possible_bin_pairs	observed_nonzero_pixels	contact_sum	mean_contact_per_possible_pair
rep2	25550000	1325	1137	6102.000000	4.60528301887
rep2	25600000	1310	1134	6170.000000	4.70992366412
rep2	25650000	1295	1131	6146.000000	4.74594594595
rep2	25700000	1280	1106	5909.000000	4.61640625
rep2	25750000	1266	1083	5931.000000	4.68483412322
rep2	25800000	1252	1095	5883.000000	4.69888178914
rep2	25850000	1238	1076	5990.000000	4.83844911147
rep2	25900000	1224	1077	5930.000000	4.84477124183
rep2	25950000	1210	1041	5896.000000	4.87272727273
rep2	26000000	1196	1037	5802.000000	4.85117056856
rep2	26050000	1182	1019	5844.000000	4.94416243655
rep2	26100000	1168	996	5676.000000	4.8595890411
rep2	26150000	1154	995	5665.000000	4.90901213172
rep2	26200000	1140	994	5727.000000	5.02368421053
rep2	26250000	1126	967	5624.000000	4.9946714032
rep2	26300000	1112	968	5281.000000	4.74910071942
rep2	26350000	1099	965	5217.000000	4.74704276615
rep2	26400000	1087	959	4996.000000	4.59613615455
rep2	26450000	1076	925	4740.000000	4.40520446097
rep2	26500000	1065	926	4680.000000	4.39436619718
rep2	26550000	1055	922	4663.000000	4.41990521327
rep2	26600000	1045	892	4539.000000	4.34354066986
rep2	26650000	1035	893	4547.000000	4.39323671498
rep2	26700000	1025	890	4610.000000	4.49756097561
rep2	26750000	1015	874	4420.000000	4.35467980296
rep2	26800000	1005	875	4488.000000	4.46567164179
rep2	26850000	995	876	4376.000000	4.39798994975
rep2	26900000	985	866	4345.000000	4.41116751269
rep2	26950000	975	849	4300.000000	4.41025641026
rep2	27000000	965	836	4249.000000	4.40310880829
rep2	27050000	955	826	4126.000000	4.32041884817
rep2	27100000	945	808	4148.000000	4.38941798942
rep2	27150000	935	810	4034.000000	4.31443850267
rep2	27200000	925	806	4043.000000	4.37081081081
rep2	27250000	915	780	3958.000000	4.32568306011
rep2	27300000	905	775	4009.000000	4.42983425414
rep2	27350000	895	765	4023.000000	4.49497206704
rep2	27400000	885	770	3915.000000	4.42372881356
rep2	27450000	875	765	3929.000000	4.49028571429
rep2	27500000	865	750	3760.000000	4.34682080925
rep2	27550000	855	723	3777.000000	4.41754385965
rep2	27600000	845	712	3772.000000	4.46390532544
rep2	27650000	835	713	3669.000000	4.39401197605
rep2	27700000	825	715	3661.000000	4.43757575758
rep2	27750000	815	707	3739.000000	4.58773006135
rep2	27800000	805	705	3623.000000	4.50062111801
rep2	27850000	795	688	3651.000000	4.59245283019
rep2	27900000	785	685	3617.000000	4.6076433121
rep2	27950000	775	678	3571.000000	4.60774193548
rep2	28000000	765	654	3600.000000	4.70588235294
rep2	28050000	755	640	3547.000000	4.69801324503
rep2	28100000	745	649	3525.000000	4.73154362416
rep2	28150000	735	639	3578.000000	4.86802721088
rep2	28200000	725	627	3476.000000	4.79448275862
rep2	28250000	715	619	3426.000000	4.79160839161
rep2	28300000	705	613	3434.000000	4.87092198582
rep2	28350000	695	597	3255.000000	4.68345323741
rep2	28400000	685	585	3063.000000	4.47153284672
rep2	28450000	675	577	3000.000000	4.44444444444
rep2	28500000	666	583	2958.000000	4.44144144144
rep2	28550000	658	561	2833.000000	4.30547112462
rep2	28600000	650	557	2779.000000	4.27538461538
rep2	28650000	642	558	2825.000000	4.40031152648
rep2	28700000	634	556	2711.000000	4.27602523659
rep2	28750000	626	534	2622.000000	4.18849840256
rep2	28800000	618	546	2663.000000	4.30906148867
rep2	28850000	610	529	2682.000000	4.39672131148
rep2	28900000	602	521	2541.000000	4.22093023256
rep2	28950000	594	520	2403.000000	4.04545454545
rep2	29000000	586	514	2423.000000	4.13481228669
rep2	29050000	579	497	2375.000000	4.10189982729
rep2	29100000	572	501	2295.000000	4.01223776224
rep2	29150000	565	500	2446.000000	4.32920353982
rep2	29200000	558	486	2390.000000	4.28315412186
rep2	29250000	552	475	2383.000000	4.31702898551
rep2	29300000	546	487	2429.000000	4.44871794872
rep2	29350000	540	478	2269.000000	4.20185185185
rep2	29400000	534	471	2301.000000	4.30898876404
rep2	29450000	528	473	2175.000000	4.11931818182
rep2	29500000	522	457	2051.000000	3.92911877395
rep2	29550000	517	459	2068.000000	4
rep2	29600000	512	459	2115.000000	4.130859375
rep2	29650000	507	453	2042.000000	4.02761341223
rep2	29700000	502	440	2033.000000	4.04980079681
rep2	29750000	497	443	1998.000000	4.02012072435
rep2	29800000	492	438	1952.000000	3.9674796748
rep2	29850000	487	438	1934.000000	3.97125256674
rep2	29900000	482	427	1854.000000	3.84647302905
rep2	29950000	477	429	1912.000000	4.00838574423
rep2	30000000	472	425	1910.000000	4.04661016949
rep2	30050000	467	421	1914.000000	4.09850107066
rep2	30100000	462	414	1816.000000	3.93073593074
rep2	30150000	457	410	1900.000000	4.15754923414
rep2	30200000	452	417	1865.000000	4.12610619469
rep2	30250000	447	408	1879.000000	4.20357941834
rep2	30300000	442	401	1814.000000	4.10407239819
rep2	30350000	437	395	1790.000000	4.09610983982
rep2	30400000	432	392	1783.000000	4.12731481481
rep2	30450000	427	396	1900.000000	4.44964871194
rep2	30500000	422	389	1897.000000	4.49526066351
rep2	30550000	417	380	1843.000000	4.41966426859
rep2	30600000	412	377	1799.000000	4.36650485437
rep2	30650000	407	367	1771.000000	4.35135135135
rep2	30700000	402	361	1656.000000	4.11940298507
rep2	30750000	397	359	1632.000000	4.11083123426
rep2	30800000	392	359	1706.000000	4.35204081633
rep2	30850000	387	350	1699.000000	4.39018087855
rep2	30900000	382	352	1586.000000	4.15183246073
rep2	30950000	377	339	1605.000000	4.25729442971
rep2	31000000	372	341	1590.000000	4.27419354839
rep2	31050000	367	333	1489.000000	4.05722070845
rep2	31100000	362	336	1467.000000	4.05248618785
rep2	31150000	357	330	1514.000000	4.24089635854
rep2	31200000	352	324	1512.000000	4.29545454545
rep2	31250000	347	317	1450.000000	4.17867435159
rep2	31300000	342	306	1435.000000	4.19590643275
rep2	31350000	337	313	1394.000000	4.13649851632
rep2	31400000	332	305	1391.000000	4.18975903614
rep2	31450000	327	301	1353.000000	4.1376146789
rep2	31500000	322	291	1371.000000	4.25776397516
rep2	31550000	317	290	1411.000000	4.45110410095
rep2	31600000	312	287	1348.000000	4.32051282051
rep2	31650000	307	283	1377.000000	4.48534201954
rep2	31700000	302	280	1306.000000	4.32450331126
rep2	31750000	298	280	1321.000000	4.43288590604
rep2	31800000	294	272	1272.000000	4.32653061224
rep2	31850000	290	271	1359.000000	4.68620689655
rep2	31900000	286	271	1409.000000	4.92657342657
rep2	31950000	282	261	1311.000000	4.64893617021
rep2	32000000	278	265	1268.000000	4.56115107914
rep2	32050000	274	264	1438.000000	5.24817518248
rep2	32100000	270	253	1331.000000	4.92962962963
rep2	32150000	266	250	1253.000000	4.71052631579
rep2	32200000	262	245	1303.000000	4.97328244275
rep2	32250000	258	245	1267.000000	4.91085271318
rep2	32300000	254	241	1254.000000	4.93700787402
rep2	32350000	250	230	1083.000000	4.332
rep2	32400000	246	238	1127.000000	4.58130081301
rep2	32450000	243	221	1108.000000	4.55967078189
rep2	32500000	240	226	1087.000000	4.52916666667
rep2	32550000	237	217	1029.000000	4.3417721519
rep2	32600000	234	218	1014.000000	4.33333333333
rep2	32650000	231	217	1015.000000	4.39393939394
rep2	32700000	228	213	1059.000000	4.64473684211
rep2	32750000	225	216	1015.000000	4.51111111111
rep2	32800000	222	211	1012.000000	4.55855855856
rep2	32850000	219	204	1008.000000	4.60273972603
rep2	32900000	216	203	977.000000	4.52314814815
rep2	32950000	213	198	1019.000000	4.78403755869
rep2	33000000	210	196	971.000000	4.62380952381
rep2	33050000	207	195	978.000000	4.72463768116
rep2	33100000	204	195	1020.000000	5
rep2	33150000	201	181	990.000000	4.92537313433
rep2	33200000	198	177	956.000000	4.82828282828
rep2	33250000	195	188	979.000000	5.02051282051
rep2	33300000	192	180	828.000000	4.3125
rep2	33350000	189	178	707.000000	3.74074074074
rep2	33400000	187	178	690.000000	3.68983957219
rep2	33450000	185	173	727.000000	3.92972972973
rep2	33500000	183	171	728.000000	3.9781420765
rep2	33550000	181	173	682.000000	3.7679558011
rep2	33600000	179	170	667.000000	3.72625698324
rep2	33650000	177	169	670.000000	3.78531073446
rep2	33700000	175	164	637.000000	3.64
rep2	33750000	173	166	672.000000	3.88439306358
rep2	33800000	171	165	655.000000	3.83040935673
rep2	33850000	169	162	659.000000	3.89940828402
rep2	33900000	167	161	658.000000	3.94011976048
rep2	33950000	165	161	636.000000	3.85454545455
rep2	34000000	163	155	637.000000	3.90797546012
rep2	34050000	161	153	666.000000	4.13664596273
rep2	34100000	159	153	645.000000	4.05660377358
rep2	34150000	157	152	676.000000	4.30573248408
rep2	34200000	155	146	591.000000	3.81290322581
rep2	34250000	153	147	622.000000	4.06535947712
rep2	34300000	151	142	598.000000	3.96026490066
rep2	34350000	149	142	625.000000	4.19463087248
rep2	34400000	147	139	646.000000	4.39455782313
rep2	34450000	145	134	529.000000	3.64827586207
rep2	34500000	143	137	604.000000	4.22377622378
rep2	34550000	141	132	575.000000	4.0780141844
rep2	34600000	139	133	540.000000	3.88489208633
rep2	34650000	137	134	542.000000	3.95620437956
rep2	34700000	135	129	545.000000	4.03703703704
rep2	34750000	133	132	548.000000	4.12030075188
rep2	34800000	131	128	537.000000	4.09923664122
rep2	34850000	129	125	554.000000	4.29457364341
rep2	34900000	127	125	560.000000	4.4094488189
rep2	34950000	125	123	555.000000	4.44
rep2	35000000	123	119	554.000000	4.50406504065
rep2	35050000	121	118	545.000000	4.5041322314
rep2	35100000	119	117	578.000000	4.85714285714
rep2	35150000	117	113	527.000000	4.50427350427
rep2	35200000	115	106	529.000000	4.6
rep2	35250000	113	111	515.000000	4.55752212389
rep2	35300000	111	103	545.000000	4.90990990991
rep2	35350000	109	106	496.000000	4.5504587156
rep2	35400000	107	105	510.000000	4.76635514019
rep2	35450000	105	100	494.000000	4.70476190476
rep2	35500000	103	102	423.000000	4.1067961165
rep2	35550000	102	97	445.000000	4.36274509804
rep2	35600000	101	97	424.000000	4.19801980198
rep2	35650000	100	97	394.000000	3.94
rep2	35700000	99	95	409.000000	4.13131313131
rep2	35750000	98	96	420.000000	4.28571428571
rep2	35800000	97	95	414.000000	4.26804123711
rep2	35850000	96	93	415.000000	4.32291666667
rep2	35900000	95	92	396.000000	4.16842105263
rep2	35950000	94	89	403.000000	4.28723404255
rep2	36000000	93	91	411.000000	4.41935483871
rep2	36050000	92	88	367.000000	3.98913043478
rep2	36100000	91	87	437.000000	4.8021978022
rep2	36150000	90	87	411.000000	4.56666666667
rep2	36200000	89	86	406.000000	4.56179775281
rep2	36250000	88	86	380.000000	4.31818181818
rep2	36300000	87	86	408.000000	4.68965517241
rep2	36350000	86	84	389.000000	4.52325581395
rep2	36400000	85	80	377.000000	4.43529411765
rep2	36450000	84	82	375.000000	4.46428571429
rep2	36500000	83	80	395.000000	4.75903614458
rep2	36550000	82	82	361.000000	4.40243902439
rep2	36600000	81	80	356.000000	4.3950617284
rep2	36650000	80	80	370.000000	4.625
rep2	36700000	79	79	368.000000	4.6582278481
rep2	36750000	78	77	354.000000	4.53846153846
rep2	36800000	77	74	368.000000	4.77922077922
rep2	36850000	76	75	371.000000	4.88157894737
rep2	36900000	75	74	364.000000	4.85333333333
rep2	36950000	74	74	349.000000	4.71621621622
rep2	37000000	73	73	360.000000	4.93150684932
rep2	37050000	72	69	334.000000	4.63888888889
rep2	37100000	71	70	347.000000	4.88732394366
rep2	37150000	70	67	336.000000	4.8
rep2	37200000	69	68	356.000000	5.15942028986
rep2	37250000	68	66	321.000000	4.72058823529
rep2	37300000	67	65	350.000000	5.22388059701
rep2	37350000	66	66	344.000000	5.21212121212
rep2	37400000	65	63	290.000000	4.46153846154
rep2	37450000	64	62	322.000000	5.03125
rep2	37500000	63	61	326.000000	5.1746031746
rep2	37550000	62	59	285.000000	4.59677419355
rep2	37600000	61	57	294.000000	4.81967213115
rep2	37650000	60	59	317.000000	5.28333333333
rep2	37700000	59	56	284.000000	4.81355932203
rep2	37750000	58	57	290.000000	5
rep2	37800000	57	54	266.000000	4.66666666667
rep2	37850000	56	53	245.000000	4.375
rep2	37900000	55	52	284.000000	5.16363636364
rep2	37950000	54	53	252.000000	4.66666666667
rep2	38000000	53	52	225.000000	4.24528301887
rep2	38050000	52	51	246.000000	4.73076923077
rep2	38100000	51	50	223.000000	4.37254901961
rep2	38150000	50	48	264.000000	5.28
rep2	38200000	49	49	224.000000	4.57142857143
rep2	38250000	48	45	205.000000	4.27083333333
rep2	38300000	47	47	212.000000	4.51063829787
rep2	38350000	46	45	232.000000	5.04347826087
rep2	38400000	45	42	224.000000	4.97777777778
rep2	38450000	44	43	232.000000	5.27272727273
rep2	38500000	43	43	194.000000	4.51162790698
rep2	38550000	42	39	194.000000	4.61904761905
rep2	38600000	41	40	205.000000	5
rep2	38650000	40	40	209.000000	5.225
rep2	38700000	39	39	241.000000	6.17948717949
rep2	38750000	38	38	197.000000	5.18421052632
rep2	38800000	37	37	232.000000	6.27027027027
rep2	38850000	36	34	197.000000	5.47222222222
rep2	38900000	35	34	191.000000	5.45714285714
rep2	38950000	34	34	198.000000	5.82352941176
rep2	39000000	33	33	182.000000	5.51515151515
rep2	39050000	32	32	169.000000	5.28125
rep2	39100000	31	31	187.000000	6.03225806452
rep2	39150000	30	30	170.000000	5.66666666667
rep2	39200000	29	27	162.000000	5.58620689655
rep2	39250000	28	28	167.000000	5.96428571429
rep2	39300000	27	24	139.000000	5.14814814815
rep2	39350000	26	25	150.000000	5.76923076923
rep2	39400000	25	25	165.000000	6.6
rep2	39450000	24	24	152.000000	6.33333333333
rep2	39500000	23	21	145.000000	6.30434782609
rep2	39550000	22	22	147.000000	6.68181818182
rep2	39600000	21	21	134.000000	6.38095238095
rep2	39650000	20	19	152.000000	7.6
rep2	39700000	19	19	162.000000	8.52631578947
rep2	39750000	18	16	132.000000	7.33333333333
rep2	39800000	17	17	145.000000	8.52941176471
rep2	39850000	16	16	142.000000	8.875
rep2	39900000	15	15	122.000000	8.13333333333
rep2	39950000	14	14	134.000000	9.57142857143
rep2	40000000	13	13	137.000000	10.5384615385
rep2	40050000	12	12	124.000000	10.3333333333
rep2	40100000	11	11	122.000000	11.0909090909
rep2	40150000	10	10	136.000000	13.6
rep2	40200000	9	9	141.000000	15.6666666667
rep2	40250000	8	8	139.000000	17.375
rep2	40300000	7	7	139.000000	19.8571428571
rep2	40350000	6	6	133.000000	22.1666666667
rep2	40400000	5	5	111.000000	22.2
rep2	40450000	4	4	142.000000	35.5
rep2	40500000	3	3	133.000000	44.3333333333
rep2	40550000	2	2	134.000000	67
rep2	40600000	1	1	42.000000	42
