sample	distance_bp	possible_bin_pairs	observed_nonzero_pixels	contact_sum	mean_contact_per_possible_pair
rep1	2550000	9092	9029	222936.000000	24.5200175979
rep1	2600000	9075	9010	219729.000000	24.2125619835
rep1	2650000	9058	8991	216576.000000	23.9099138883
rep1	2700000	9041	8978	212892.000000	23.5473951996
rep1	2750000	9024	8954	209880.000000	23.2579787234
rep1	2800000	9007	8927	207041.000000	22.986677029
rep1	2850000	8990	8915	203352.000000	22.6197997775
rep1	2900000	8973	8904	200276.000000	22.3198484342
rep1	2950000	8956	8882	198603.000000	22.1754131309
rep1	3000000	8939	8853	195348.000000	21.853451169
rep1	3050000	8922	8845	193117.000000	21.6450347456
rep1	3100000	8905	8829	190652.000000	21.4095451993
rep1	3150000	8888	8812	187769.000000	21.1261251125
rep1	3200000	8871	8793	186623.000000	21.0374253185
rep1	3250000	8854	8776	183565.000000	20.7324373165
rep1	3300000	8837	8751	181105.000000	20.4939459092
rep1	3350000	8820	8725	179132.000000	20.3097505669
rep1	3400000	8803	8716	177202.000000	20.1297285016
rep1	3450000	8786	8705	174883.000000	19.9047348054
rep1	3500000	8769	8668	172818.000000	19.7078344167
rep1	3550000	8752	8658	169518.000000	19.3690585009
rep1	3600000	8735	8642	168657.000000	19.3081854608
rep1	3650000	8718	8616	166007.000000	19.0418674008
rep1	3700000	8701	8596	164711.000000	18.9301229744
rep1	3750000	8684	8570	161637.000000	18.6131966836
rep1	3800000	8667	8555	160404.000000	18.5074420215
rep1	3850000	8650	8544	158631.000000	18.3388439306
rep1	3900000	8633	8524	158074.000000	18.3104366964
rep1	3950000	8616	8518	154707.000000	17.9557799443
rep1	4000000	8599	8501	152860.000000	17.7764856379
rep1	4050000	8582	8464	151741.000000	17.681309718
rep1	4100000	8565	8449	150026.000000	17.5161704612
rep1	4150000	8548	8427	148036.000000	17.3182030884
rep1	4200000	8531	8412	146007.000000	17.1148751612
rep1	4250000	8514	8412	144355.000000	16.955015269
rep1	4300000	8497	8370	143162.000000	16.848534777
rep1	4350000	8480	8360	142406.000000	16.7931603774
rep1	4400000	8463	8350	139150.000000	16.4421599905
rep1	4450000	8446	8318	138692.000000	16.4210277054
rep1	4500000	8429	8306	137225.000000	16.2801044015
rep1	4550000	8412	8293	136589.000000	16.2373989539
rep1	4600000	8395	8261	134992.000000	16.0800476474
rep1	4650000	8378	8260	132945.000000	15.8683456672
rep1	4700000	8361	8226	131195.000000	15.6913048678
rep1	4750000	8344	8207	129079.000000	15.4696788111
rep1	4800000	8327	8209	129201.000000	15.5159120932
rep1	4850000	8310	8176	127197.000000	15.3064981949
rep1	4900000	8293	8152	125995.000000	15.1929337996
rep1	4950000	8276	8130	125105.000000	15.1166022233
rep1	5000000	8259	8121	123112.000000	14.9064051338
rep1	5050000	8242	8108	122318.000000	14.8408153361
rep1	5100000	8225	8090	120465.000000	14.6462006079
rep1	5150000	8208	8064	118955.000000	14.4925682261
rep1	5200000	8191	8032	117923.000000	14.3966548651
rep1	5250000	8174	8029	116863.000000	14.2969170541
rep1	5300000	8157	8017	116167.000000	14.2413877651
rep1	5350000	8140	7988	114114.000000	14.0189189189
rep1	5400000	8123	7994	112875.000000	13.8957281792
rep1	5450000	8106	7964	112260.000000	13.8490007402
rep1	5500000	8089	7935	110729.000000	13.6888366918
rep1	5550000	8072	7931	109789.000000	13.6012140733
rep1	5600000	8055	7909	108027.000000	13.4111731844
rep1	5650000	8038	7857	106593.000000	13.2611346106
rep1	5700000	8021	7855	105549.000000	13.1590824087
rep1	5750000	8004	7833	104223.000000	13.0213643178
rep1	5800000	7987	7831	103363.000000	12.9414047828
rep1	5850000	7970	7795	102713.000000	12.8874529486
rep1	5900000	7953	7777	100994.000000	12.6988557777
rep1	5950000	7936	7765	100340.000000	12.6436491935
rep1	6000000	7919	7758	99487.000000	12.563076146
rep1	6050000	7902	7741	98598.000000	12.4776006074
rep1	6100000	7885	7700	97144.000000	12.3201014585
rep1	6150000	7868	7694	96146.000000	12.2198779868
rep1	6200000	7851	7676	95454.000000	12.1581964081
rep1	6250000	7834	7649	94566.000000	12.0712279806
rep1	6300000	7817	7637	93136.000000	11.914545222
rep1	6350000	7800	7605	91360.000000	11.7128205128
rep1	6400000	7783	7580	90968.000000	11.6880380316
rep1	6450000	7766	7570	89626.000000	11.5408189544
rep1	6500000	7749	7564	88422.000000	11.4107626791
rep1	6550000	7732	7552	87718.000000	11.3448008277
rep1	6600000	7715	7517	86766.000000	11.2464031108
rep1	6650000	7698	7469	85318.000000	11.0831384775
rep1	6700000	7681	7479	85234.000000	11.0967321963
rep1	6750000	7664	7452	83391.000000	10.8808716075
rep1	6800000	7647	7424	82539.000000	10.7936445665
rep1	6850000	7630	7433	82234.000000	10.7777195282
rep1	6900000	7613	7395	81175.000000	10.662682254
rep1	6950000	7596	7396	79957.000000	10.5261979989
rep1	7000000	7579	7374	79534.000000	10.4939965695
rep1	7050000	7562	7365	78150.000000	10.3345675747
rep1	7100000	7545	7316	76904.000000	10.1927104042
rep1	7150000	7528	7281	76411.000000	10.1502391073
rep1	7200000	7511	7305	75785.000000	10.0898681933
rep1	7250000	7494	7262	75264.000000	10.0432345877
rep1	7300000	7477	7249	73978.000000	9.89407516384
rep1	7350000	7460	7209	73243.000000	9.81809651475
rep1	7400000	7443	7202	72340.000000	9.71919924762
rep1	7450000	7426	7206	71649.000000	9.64839752222
rep1	7500000	7409	7168	70679.000000	9.53961398299
rep1	7550000	7392	7141	70231.000000	9.5009469697
rep1	7600000	7375	7141	69214.000000	9.38494915254
rep1	7650000	7358	7097	68410.000000	9.29736341397
rep1	7700000	7341	7075	68034.000000	9.26767470372
rep1	7750000	7324	7066	67817.000000	9.25955761879
rep1	7800000	7307	7025	66444.000000	9.093198303
rep1	7850000	7290	7015	64871.000000	8.89862825789
rep1	7900000	7273	7013	64840.000000	8.91516568129
rep1	7950000	7256	6994	64527.000000	8.89291620728
rep1	8000000	7239	6967	63328.000000	8.74816963669
rep1	8050000	7222	6937	62997.000000	8.72292993631
rep1	8100000	7205	6894	62498.000000	8.67425399028
rep1	8150000	7188	6893	61848.000000	8.60434056761
rep1	8200000	7171	6865	61150.000000	8.52740203598
rep1	8250000	7154	6858	60475.000000	8.45331283198
rep1	8300000	7137	6822	60131.000000	8.42524870394
rep1	8350000	7120	6793	59622.000000	8.37387640449
rep1	8400000	7103	6787	58856.000000	8.28607630579
rep1	8450000	7086	6756	57740.000000	8.14846175557
rep1	8500000	7069	6748	57668.000000	8.15787240062
rep1	8550000	7052	6750	57025.000000	8.08635847986
rep1	8600000	7035	6720	56680.000000	8.05685856432
rep1	8650000	7018	6684	55509.000000	7.90951838131
rep1	8700000	7001	6685	55556.000000	7.9354377946
rep1	8750000	6984	6650	55049.000000	7.88215922108
rep1	8800000	6967	6628	54040.000000	7.75656667145
rep1	8850000	6950	6636	53546.000000	7.70446043165
rep1	8900000	6933	6584	53004.000000	7.64517524881
rep1	8950000	6916	6554	52504.000000	7.59167148641
rep1	9000000	6899	6555	51609.000000	7.48064936947
rep1	9050000	6882	6556	51226.000000	7.4434757338
rep1	9100000	6865	6516	50650.000000	7.37800436999
rep1	9150000	6848	6470	50587.000000	7.3871203271
rep1	9200000	6831	6477	50263.000000	7.35807348851
rep1	9250000	6814	6456	49077.000000	7.20237745817
rep1	9300000	6797	6408	49081.000000	7.22097984405
rep1	9350000	6780	6402	48414.000000	7.1407079646
rep1	9400000	6763	6381	48046.000000	7.10424367884
rep1	9450000	6746	6361	47360.000000	7.02045656685
rep1	9500000	6729	6352	46999.000000	6.98454450884
rep1	9550000	6712	6313	46807.000000	6.97362932062
rep1	9600000	6695	6333	46387.000000	6.9286034354
rep1	9650000	6678	6285	45650.000000	6.83587900569
rep1	9700000	6661	6268	45364.000000	6.81038883051
rep1	9750000	6644	6250	45232.000000	6.80794701987
rep1	9800000	6627	6213	44865.000000	6.77003168855
rep1	9850000	6610	6238	44394.000000	6.71618759455
rep1	9900000	6593	6230	44044.000000	6.68041862582
rep1	9950000	6576	6184	43889.000000	6.67411800487
rep1	10000000	6559	6166	43226.000000	6.59033389236
rep1	10050000	6542	6142	43174.000000	6.59951085295
rep1	10100000	6525	6136	42842.000000	6.56582375479
rep1	10150000	6508	6113	42152.000000	6.47695144438
rep1	10200000	6491	6060	42087.000000	6.4839007857
rep1	10250000	6474	6076	41417.000000	6.39743589744
rep1	10300000	6457	6050	40967.000000	6.34458726963
rep1	10350000	6440	6030	40834.000000	6.34068322981
rep1	10400000	6423	5996	40624.000000	6.32477035653
rep1	10450000	6406	5981	39646.000000	6.18888541992
rep1	10500000	6389	5944	40052.000000	6.26889967131
rep1	10550000	6372	5957	39415.000000	6.18565599498
rep1	10600000	6355	5939	39233.000000	6.17356412274
rep1	10650000	6338	5933	38969.000000	6.14846954875
rep1	10700000	6321	5887	38430.000000	6.07973421927
rep1	10750000	6304	5883	38671.000000	6.13435913706
rep1	10800000	6287	5848	37883.000000	6.02560839828
rep1	10850000	6270	5858	38066.000000	6.0711323764
rep1	10900000	6253	5814	37737.000000	6.03502318887
rep1	10950000	6236	5788	37686.000000	6.04329698525
rep1	11000000	6219	5781	37155.000000	5.97443318862
rep1	11050000	6202	5767	36847.000000	5.94114801677
rep1	11100000	6185	5763	36621.000000	5.92093775263
rep1	11150000	6168	5738	36069.000000	5.84776264591
rep1	11200000	6151	5710	35897.000000	5.83596163225
rep1	11250000	6134	5695	35769.000000	5.8312683404
rep1	11300000	6117	5707	35312.000000	5.77276442701
rep1	11350000	6100	5656	35178.000000	5.7668852459
rep1	11400000	6083	5625	35391.000000	5.81801742561
rep1	11450000	6066	5632	34844.000000	5.74414770854
rep1	11500000	6049	5591	34596.000000	5.71929244503
rep1	11550000	6032	5601	34264.000000	5.68037135279
rep1	11600000	6015	5537	33994.000000	5.65153782211
rep1	11650000	5998	5529	33836.000000	5.64121373791
rep1	11700000	5981	5512	33626.000000	5.62213676643
rep1	11750000	5964	5517	33254.000000	5.5757880617
rep1	11800000	5947	5502	33047.000000	5.55691945519
rep1	11850000	5930	5484	32650.000000	5.50590219224
rep1	11900000	5913	5474	32802.000000	5.54743784881
rep1	11950000	5896	5429	32320.000000	5.48168249661
rep1	12000000	5879	5443	32325.000000	5.49838407892
rep1	12050000	5862	5398	31956.000000	5.45138178096
rep1	12100000	5845	5407	31596.000000	5.40564585115
rep1	12150000	5828	5402	31430.000000	5.39293067948
rep1	12200000	5811	5373	31539.000000	5.4274651523
rep1	12250000	5794	5330	31324.000000	5.40628236106
rep1	12300000	5777	5321	30980.000000	5.36264497144
rep1	12350000	5760	5307	30832.000000	5.35277777778
rep1	12400000	5743	5301	30490.000000	5.30907191363
rep1	12450000	5726	5291	30660.000000	5.35452322738
rep1	12500000	5709	5244	30242.000000	5.29724995621
rep1	12550000	5692	5227	30118.000000	5.29128601546
rep1	12600000	5675	5230	29902.000000	5.26907488987
rep1	12650000	5658	5201	29535.000000	5.22004241782
rep1	12700000	5641	5141	29570.000000	5.24197837263
rep1	12750000	5624	5168	29249.000000	5.20074679943
rep1	12800000	5607	5116	29217.000000	5.21080791867
rep1	12850000	5590	5122	29023.000000	5.19194991055
rep1	12900000	5573	5096	28403.000000	5.09653687421
rep1	12950000	5556	5114	28503.000000	5.13012958963
rep1	13000000	5539	5089	28625.000000	5.16790034302
rep1	13050000	5522	5038	28098.000000	5.08837377762
rep1	13100000	5505	5025	28068.000000	5.09863760218
rep1	13150000	5488	5027	27796.000000	5.06486880466
rep1	13200000	5471	4996	27587.000000	5.04240541035
rep1	13250000	5454	4970	27285.000000	5.00275027503
rep1	13300000	5437	5001	27026.000000	4.97075593158
rep1	13350000	5420	4962	26924.000000	4.96752767528
rep1	13400000	5403	4930	26890.000000	4.97686470479
rep1	13450000	5386	4909	26761.000000	4.96862235425
rep1	13500000	5369	4884	26410.000000	4.91897932576
rep1	13550000	5352	4878	26364.000000	4.92600896861
rep1	13600000	5335	4885	26032.000000	4.87947516401
rep1	13650000	5318	4872	25872.000000	4.86498683716
rep1	13700000	5301	4814	25468.000000	4.80437653273
rep1	13750000	5284	4817	25512.000000	4.82816048448
rep1	13800000	5267	4800	25545.000000	4.85000949307
rep1	13850000	5250	4795	25603.000000	4.87676190476
rep1	13900000	5233	4775	25438.000000	4.86107395376
rep1	13950000	5216	4753	25011.000000	4.79505368098
rep1	14000000	5199	4743	25047.000000	4.81765724178
rep1	14050000	5182	4709	24775.000000	4.78097259745
rep1	14100000	5165	4698	24952.000000	4.83097773475
rep1	14150000	5148	4688	24613.000000	4.78108003108
rep1	14200000	5131	4669	24502.000000	4.77528746833
rep1	14250000	5114	4634	24380.000000	4.76730543606
rep1	14300000	5097	4611	24332.000000	4.77378850304
rep1	14350000	5080	4616	24138.000000	4.75157480315
rep1	14400000	5063	4596	23923.000000	4.72506419119
rep1	14450000	5046	4578	23896.000000	4.73563218391
rep1	14500000	5029	4580	23931.000000	4.75860011931
rep1	14550000	5012	4559	23524.000000	4.69353551476
rep1	14600000	4995	4528	23294.000000	4.66346346346
rep1	14650000	4978	4492	23267.000000	4.67396544797
rep1	14700000	4961	4510	23363.000000	4.70933279581
rep1	14750000	4944	4485	23097.000000	4.67172330097
rep1	14800000	4927	4474	23266.000000	4.72214329206
rep1	14850000	4910	4493	23040.000000	4.69246435845
rep1	14900000	4893	4433	22603.000000	4.61945636624
rep1	14950000	4876	4442	22519.000000	4.61833470057
rep1	15000000	4859	4406	22461.000000	4.6225560815
rep1	15050000	4842	4361	22294.000000	4.60429574556
rep1	15100000	4825	4397	22273.000000	4.61616580311
rep1	15150000	4808	4406	22141.000000	4.60503327787
rep1	15200000	4791	4344	22040.000000	4.60029221457
rep1	15250000	4774	4339	21820.000000	4.57059069962
rep1	15300000	4757	4346	21974.000000	4.61929787681
rep1	15350000	4740	4316	21916.000000	4.62362869198
rep1	15400000	4723	4291	21917.000000	4.64048274402
rep1	15450000	4706	4279	21820.000000	4.63663408415
rep1	15500000	4689	4283	21378.000000	4.55918106206
rep1	15550000	4672	4251	21357.000000	4.57127568493
rep1	15600000	4655	4240	21276.000000	4.57056928034
rep1	15650000	4638	4205	21120.000000	4.55368693402
rep1	15700000	4621	4186	20756.000000	4.49166847003
rep1	15750000	4604	4178	20922.000000	4.54430929626
rep1	15800000	4587	4165	20912.000000	4.55897100501
rep1	15850000	4570	4155	21175.000000	4.63347921225
rep1	15900000	4553	4144	20542.000000	4.51175049418
rep1	15950000	4536	4122	20607.000000	4.54298941799
rep1	16000000	4519	4122	20339.000000	4.50077450763
rep1	16050000	4502	4114	20643.000000	4.58529542426
rep1	16100000	4485	4085	20255.000000	4.51616499443
rep1	16150000	4468	4064	20250.000000	4.53222918532
rep1	16200000	4451	4066	20119.000000	4.52010784093
rep1	16250000	4434	4027	20230.000000	4.56247180875
rep1	16300000	4417	4031	20005.000000	4.52909214399
rep1	16350000	4400	4005	19707.000000	4.47886363636
rep1	16400000	4383	4007	19988.000000	4.56034679443
rep1	16450000	4366	3972	20040.000000	4.59001374256
rep1	16500000	4349	3951	19852.000000	4.56472752357
rep1	16550000	4332	3950	19793.000000	4.5690212373
rep1	16600000	4315	3939	19727.000000	4.57172653534
rep1	16650000	4298	3940	19615.000000	4.56375058167
rep1	16700000	4281	3914	19496.000000	4.55407615043
rep1	16750000	4264	3881	19450.000000	4.56144465291
rep1	16800000	4247	3865	19367.000000	4.56016011302
rep1	16850000	4230	3850	19076.000000	4.50969267139
rep1	16900000	4213	3873	19068.000000	4.5259909803
rep1	16950000	4196	3823	19104.000000	4.55290753098
rep1	17000000	4179	3799	19027.000000	4.55300311079
rep1	17050000	4162	3768	18852.000000	4.52955309947
rep1	17100000	4145	3759	18835.000000	4.54402895054
rep1	17150000	4128	3768	18734.000000	4.5382751938
rep1	17200000	4111	3739	18806.000000	4.57455606908
rep1	17250000	4094	3740	18741.000000	4.57767464582
rep1	17300000	4077	3727	18548.000000	4.54942359578
rep1	17350000	4060	3687	18317.000000	4.51157635468
rep1	17400000	4043	3707	18144.000000	4.48775661637
rep1	17450000	4026	3656	18330.000000	4.55290611028
rep1	17500000	4009	3658	18053.000000	4.50311798453
rep1	17550000	3992	3629	17959.000000	4.49874749499
rep1	17600000	3975	3607	17955.000000	4.51698113208
rep1	17650000	3958	3584	18093.000000	4.5712481051
rep1	17700000	3941	3563	17775.000000	4.51027657955
rep1	17750000	3924	3562	17606.000000	4.48674821611
rep1	17800000	3907	3557	17513.000000	4.48246736627
rep1	17850000	3890	3527	17555.000000	4.51285347044
rep1	17900000	3873	3506	17554.000000	4.53240382133
rep1	17950000	3856	3509	17316.000000	4.49066390041
rep1	18000000	3839	3514	17442.000000	4.54337066945
rep1	18050000	3822	3489	17246.000000	4.51229722658
rep1	18100000	3805	3450	17076.000000	4.48777923784
rep1	18150000	3788	3427	17066.000000	4.50527983105
rep1	18200000	3771	3430	17134.000000	4.54362238133
rep1	18250000	3754	3399	16944.000000	4.51358550879
rep1	18300000	3737	3403	16827.000000	4.50280974043
rep1	18350000	3720	3370	16928.000000	4.55053763441
rep1	18400000	3703	3359	16603.000000	4.48366189576
rep1	18450000	3686	3348	16482.000000	4.47151383614
rep1	18500000	3669	3344	16530.000000	4.50531479967
rep1	18550000	3652	3279	16204.000000	4.43702081051
rep1	18600000	3635	3296	16480.000000	4.53370013755
rep1	18650000	3618	3276	16603.000000	4.58899944721
rep1	18700000	3601	3235	16096.000000	4.4698694807
rep1	18750000	3584	3230	16330.000000	4.55636160714
rep1	18800000	3567	3176	15969.000000	4.47687132044
rep1	18850000	3550	3203	15976.000000	4.50028169014
rep1	18900000	3533	3197	16134.000000	4.56665723181
rep1	18950000	3516	3178	15925.000000	4.52929465301
rep1	19000000	3499	3150	15833.000000	4.5250071449
rep1	19050000	3482	3122	15682.000000	4.5037334865
rep1	19100000	3465	3105	15515.000000	4.47763347763
rep1	19150000	3448	3084	15317.000000	4.44228538283
rep1	19200000	3431	3082	15407.000000	4.49052754299
rep1	19250000	3414	3074	15283.000000	4.47656707674
rep1	19300000	3397	3063	15348.000000	4.5181042096
rep1	19350000	3380	3023	15354.000000	4.5426035503
rep1	19400000	3363	3015	15159.000000	4.50758251561
rep1	19450000	3346	3041	15034.000000	4.49312612074
rep1	19500000	3329	2986	15234.000000	4.57614899369
rep1	19550000	3312	2975	14885.000000	4.49426328502
rep1	19600000	3295	2975	15113.000000	4.58664643399
rep1	19650000	3278	2939	14918.000000	4.5509456986
rep1	19700000	3261	2915	14822.000000	4.54523152407
rep1	19750000	3244	2911	14745.000000	4.54531442663
rep1	19800000	3227	2924	14859.000000	4.60458630307
rep1	19850000	3210	2874	14557.000000	4.53489096573
rep1	19900000	3193	2844	14691.000000	4.6010021923
rep1	19950000	3176	2828	14740.000000	4.64105793451
rep1	20000000	3159	2828	14372.000000	4.54954099399
rep1	20050000	3142	2818	14342.000000	4.5646085296
rep1	20100000	3125	2809	14351.000000	4.59232
rep1	20150000	3108	2793	14185.000000	4.56402831403
rep1	20200000	3091	2761	13913.000000	4.50113231964
rep1	20250000	3074	2739	13893.000000	4.51951854262
rep1	20300000	3057	2740	13838.000000	4.5266601243
rep1	20350000	3040	2714	13864.000000	4.56052631579
rep1	20400000	3023	2696	13818.000000	4.57095600397
rep1	20450000	3006	2674	13707.000000	4.55988023952
rep1	20500000	2989	2660	13826.000000	4.6256273001
rep1	20550000	2972	2647	13688.000000	4.60565275908
rep1	20600000	2955	2636	13488.000000	4.56446700508
rep1	20650000	2938	2649	13317.000000	4.53267528931
rep1	20700000	2921	2613	13363.000000	4.57480314961
rep1	20750000	2904	2597	13342.000000	4.59435261708
rep1	20800000	2887	2614	13495.000000	4.67440249394
rep1	20850000	2870	2573	13215.000000	4.60452961672
rep1	20900000	2853	2554	13272.000000	4.65194532072
rep1	20950000	2836	2542	13207.000000	4.65691114245
rep1	21000000	2819	2514	13087.000000	4.64242639234
rep1	21050000	2802	2500	12803.000000	4.56923625981
rep1	21100000	2785	2505	12797.000000	4.59497307002
rep1	21150000	2768	2494	12963.000000	4.68316473988
rep1	21200000	2751	2462	12623.000000	4.5885132679
rep1	21250000	2734	2458	12518.000000	4.57863935625
rep1	21300000	2717	2421	12594.000000	4.63525947736
rep1	21350000	2700	2433	12535.000000	4.64259259259
rep1	21400000	2683	2396	12460.000000	4.64405516213
rep1	21450000	2666	2395	12293.000000	4.61102775694
rep1	21500000	2649	2360	12189.000000	4.6013590034
rep1	21550000	2632	2387	12075.000000	4.58776595745
rep1	21600000	2615	2362	12247.000000	4.68336520076
rep1	21650000	2598	2320	11964.000000	4.60508083141
rep1	21700000	2581	2338	11963.000000	4.63502518404
rep1	21750000	2564	2302	11753.000000	4.58385335413
rep1	21800000	2547	2289	11772.000000	4.62190812721
rep1	21850000	2530	2272	11811.000000	4.66837944664
rep1	21900000	2513	2253	11526.000000	4.58654994031
rep1	21950000	2496	2243	11544.000000	4.625
rep1	22000000	2479	2217	11706.000000	4.72206534893
rep1	22050000	2462	2228	11455.000000	4.65272136474
rep1	22100000	2445	2191	11285.000000	4.61554192229
rep1	22150000	2428	2171	11314.000000	4.65980230643
rep1	22200000	2411	2184	11369.000000	4.71547075902
rep1	22250000	2394	2152	11149.000000	4.65705931495
rep1	22300000	2377	2130	11019.000000	4.63567522087
rep1	22350000	2360	2119	11038.000000	4.67711864407
rep1	22400000	2343	2088	10841.000000	4.626973965
rep1	22450000	2326	2082	10836.000000	4.65864144454
rep1	22500000	2309	2071	10820.000000	4.68601126029
rep1	22550000	2292	2049	10708.000000	4.67190226876
rep1	22600000	2275	2024	10593.000000	4.65626373626
rep1	22650000	2258	2018	10418.000000	4.61381753764
rep1	22700000	2241	2022	10301.000000	4.59660865685
rep1	22750000	2224	2009	10371.000000	4.66321942446
rep1	22800000	2207	1983	10168.000000	4.60715903942
rep1	22850000	2190	1958	10148.000000	4.63378995434
rep1	22900000	2173	1940	10370.000000	4.77220432582
rep1	22950000	2156	1942	10161.000000	4.71289424861
rep1	23000000	2139	1913	9889.000000	4.6231884058
rep1	23050000	2122	1882	9988.000000	4.7068803016
rep1	23100000	2105	1875	9859.000000	4.68361045131
rep1	23150000	2088	1844	9743.000000	4.66618773946
rep1	23200000	2071	1861	9758.000000	4.7117334621
rep1	23250000	2054	1852	9649.000000	4.6976630964
rep1	23300000	2037	1836	9481.000000	4.65439371625
rep1	23350000	2020	1773	9539.000000	4.72227722772
rep1	23400000	2003	1778	9551.000000	4.76834747878
rep1	23450000	1986	1755	9274.000000	4.6696878147
rep1	23500000	1969	1761	9425.000000	4.78669375317
rep1	23550000	1952	1746	9146.000000	4.68545081967
rep1	23600000	1935	1715	9148.000000	4.72764857881
rep1	23650000	1918	1702	8804.000000	4.59019812304
rep1	23700000	1901	1689	8948.000000	4.70699631773
rep1	23750000	1884	1692	9019.000000	4.78715498938
rep1	23800000	1867	1670	8900.000000	4.76700589181
rep1	23850000	1850	1652	8619.000000	4.65891891892
rep1	23900000	1833	1653	8498.000000	4.63611565739
rep1	23950000	1817	1635	8435.000000	4.64226747386
rep1	24000000	1801	1602	8237.000000	4.57357023876
rep1	24050000	1785	1590	8251.000000	4.62240896359
rep1	24100000	1769	1578	8177.000000	4.62238552855
rep1	24150000	1753	1579	8077.000000	4.60752994866
rep1	24200000	1737	1555	8161.000000	4.69833045481
rep1	24250000	1721	1551	8059.000000	4.68274259152
rep1	24300000	1705	1519	8076.000000	4.7366568915
rep1	24350000	1689	1507	7993.000000	4.73238602724
rep1	24400000	1673	1516	8061.000000	4.81829049611
rep1	24450000	1657	1478	7680.000000	4.63488231744
rep1	24500000	1641	1451	7393.000000	4.50517976843
rep1	24550000	1625	1474	7481.000000	4.60369230769
rep1	24600000	1610	1456	7432.000000	4.61614906832
rep1	24650000	1595	1431	7311.000000	4.58369905956
rep1	24700000	1580	1418	7219.000000	4.56898734177
rep1	24750000	1565	1395	7191.000000	4.59488817891
rep1	24800000	1550	1399	7169.000000	4.62516129032
rep1	24850000	1535	1367	7184.000000	4.68013029316
rep1	24900000	1520	1367	7123.000000	4.68618421053
rep1	24950000	1505	1357	6906.000000	4.58870431894
rep1	25000000	1490	1321	6854.000000	4.6
rep1	25050000	1475	1328	6891.000000	4.67186440678
rep1	25100000	1460	1302	6768.000000	4.63561643836
rep1	25150000	1445	1303	6555.000000	4.53633217993
rep1	25200000	1430	1277	6567.000000	4.59230769231
rep1	25250000	1415	1274	6580.000000	4.65017667845
rep1	25300000	1400	1263	6403.000000	4.57357142857
rep1	25350000	1385	1247	6339.000000	4.57689530686
rep1	25400000	1370	1228	6351.000000	4.63576642336
rep1	25450000	1355	1219	6132.000000	4.52546125461
rep1	25500000	1340	1226	6054.000000	4.51791044776
rep1	25550000	1325	1183	6235.000000	4.70566037736
rep1	25600000	1310	1172	6097.000000	4.65419847328
rep1	25650000	1295	1163	5903.000000	4.5583011583
rep1	25700000	1280	1136	5897.000000	4.60703125
rep1	25750000	1266	1134	5854.000000	4.62401263823
rep1	25800000	1252	1131	5885.000000	4.70047923323
