gene	TPM	log2_TPM_plus_1	group
Pbre1_10G000200	0.242242	0.31294625100656537	Cis-associated
Pbre1_10G000400	0.0	0.0	Cis-associated
Pbre1_10G000600	0.0	0.0	Cis-associated
Pbre1_10G000800	15.921481	4.08078393626791	Cis-associated
Pbre1_10G001000	11.68737	3.6653211348154286	Cis-associated
Pbre1_10G001200	300.551467	8.236260443472007	Cis-associated
Pbre1_10G001400	32.668245	5.073316615702887	Cis-associated
Pbre1_10G001600	0.0	0.0	Cis-associated
Pbre1_10G001800	0.790887	0.8406743101420148	Cis-associated
Pbre1_10G002000	0.019465	0.02781224598403379	Cis-associated
Pbre1_10G002200	0.01828	0.026134318847747938	Cis-associated
Pbre1_10G002400	0.0	0.0	Cis-associated
Pbre1_10G002600	1.329143	1.2197992179333037	Cis-associated
Pbre1_10G002800	17.360871	4.198562593594162	Cis-associated
Pbre1_10G003000	0.0	0.0	Cis-associated
Pbre1_10G003200	0.0	0.0	Cis-associated
Pbre1_10G003400	1.082804	1.0585270825219133	Cis-associated
Pbre1_10G003600	33.011139	5.087935416197339	Cis-associated
Pbre1_10G003800	31.798473	5.035556743675565	Cis-associated
Pbre1_10G004200	22.148329	4.532836148829766	Cis-associated
Pbre1_10G004400	40.153451	5.3629415105118925	Cis-associated
Pbre1_10G004600	48.637345	5.633354045614079	Cis-associated
Pbre1_10G004800	12.37241	3.74118758886938	Cis-associated
Pbre1_10G005000	6.189341	2.8458595342800805	Cis-associated
Pbre1_10G005200	8.1408	3.192320435034499	Cis-associated
Pbre1_10G005400	26.650522	4.789234811502959	Cis-associated
Pbre1_10G005600	39.551666	5.341689281353705	Cis-associated
Pbre1_10G005800	1.642222	1.4017516871917728	Cis-associated
Pbre1_10G006000	7.210149	3.0374084046596566	Cis-associated
Pbre1_10G006200	11.507034	3.6446677947963555	Cis-associated
Pbre1_10G006400	0.346145	0.4288338182053121	Cis-associated
Pbre1_10G006600	10.82361	3.5635986831896354	Cis-associated
Pbre1_10G007400	11.925799	3.692181557455411	Cis-associated
Pbre1_10G007600	7.945936	3.1612324372143097	Cis-associated
Pbre1_10G007800	2.115846	1.6396239302780538	Cis-associated
Pbre1_10G008200	10.986447	3.583332176065741	Cis-associated
Pbre1_10G008400	13.276587	3.835579220844687	Cis-associated
Pbre1_10G008600	0.0	0.0	Cis-associated
Pbre1_10G008800	76.396192	6.274190680406087	Cis-associated
Pbre1_10G009000	31.023536	5.001060712173471	Cis-associated
Pbre1_10G009200	13.662135	3.87402328905799	Cis-associated
Pbre1_10G009800	23.188326	4.596239023152436	Cis-associated
Pbre1_10G010000	0.301722	0.38042137473615617	Cis-associated
Pbre1_10G010200	219.740975	7.786210644233252	Cis-associated
Pbre1_10G010600	7.126475	3.022629693896641	Cis-associated
Pbre1_10G010800	46.245675	5.562110361964124	Cis-associated
Pbre1_10G011400	64.479373	6.032968602189326	Cis-associated
Pbre1_10G011600	6.831266	2.9692455519967744	Cis-associated
Pbre1_10G012400	0.169004	0.2252798663711009	Cis-associated
Pbre1_10G012600	23.223691	4.598346802268372	Cis-associated
Pbre1_10G012800	29.275035	4.920056722661541	Cis-associated
Pbre1_10G013000	30.676379	4.985335521930032	Cis-associated
Pbre1_10G013200	0.798171	0.8465302228108755	Cis-associated
Pbre1_10G013400	14.56366	3.9601094638836476	Cis-associated
Pbre1_10G013600	59.377036	5.915928029396059	Cis-associated
Pbre1_10G013800	38.573263	5.30645412203358	Cis-associated
Pbre1_10G014000	16.235834	4.107339203778416	Cis-associated
Pbre1_10G014200	0.271882	0.3469648294968175	Cis-associated
Pbre1_10G014400	0.0	0.0	Cis-associated
Pbre1_10G014600	0.0	0.0	Cis-associated
Pbre1_10G015000	0.0	0.0	Cis-associated
Pbre1_10G015200	0.027309	0.03887018917006697	Cis-associated
Pbre1_10G015400	0.0	0.0	Cis-associated
Pbre1_10G015600	0.0	0.0	Cis-associated
Pbre1_10G015800	0.015966	0.02285212213748585	Cis-associated
Pbre1_10G016000	17.856794	4.2370125071957085	Cis-associated
Pbre1_10G016200	1.641857	1.4015523776467176	Cis-associated
Pbre1_10G016400	9.704025	3.42008148549861	Cis-associated
Pbre1_10G016600	0.0	0.0	Cis-associated
Pbre1_10G016800	1.824208	1.4978463455205386	Cis-associated
Pbre1_10G017000	5.840354	2.7740709889750743	Cis-associated
Pbre1_10G017200	13.936916	3.900810402934773	Cis-associated
Pbre1_10G017400	24.752317	4.6866303358833585	Cis-associated
Pbre1_10G017600	0.0	0.0	Cis-associated
Pbre1_10G017800	10.216579	3.4875608232134323	Cis-associated
Pbre1_10G018000	0.512749	0.5971726309813892	Cis-associated
Pbre1_10G018200	30.266506	4.966546103465532	Cis-associated
Pbre1_10G018600	25.082385	4.705003892000499	Cis-associated
Pbre1_10G018800	31.993201	5.044096849837683	Cis-associated
Pbre1_10G019000	20.588142	4.432167176935438	Cis-associated
Pbre1_10G019200	487.769165	8.933009462442035	Cis-associated
Pbre1_10G019400	0.0	0.0	Cis-associated
Pbre1_10G019600	6.210495	2.8500983037839966	Cis-associated
Pbre1_10G019800	637.144842	9.317740104546687	Cis-associated
Pbre1_10G020000	3.305419	2.106153646404226	Cis-associated
Pbre1_10G020200	1.561293	1.3568722999748388	Cis-associated
Pbre1_10G020400	78.874591	6.319664733606995	Cis-associated
Pbre1_10G020600	0.042789	0.06044726960372197	Cis-associated
Pbre1_10G020800	0.261943	0.33564674750391293	Cis-associated
Pbre1_10G021000	0.0	0.0	Cis-associated
Pbre1_10G021400	0.0	0.0	Cis-associated
Pbre1_10G021600	0.70161	0.7669004168479983	Cis-associated
Pbre1_10G021800	0.468866	0.5547027893909601	Cis-associated
Pbre1_10G022000	0.957177	0.9687742339795901	Cis-associated
Pbre1_10G022200	24.47487	4.671002879125994	Cis-associated
Pbre1_10G022600	11.229928	3.6123440053472073	Cis-associated
Pbre1_10G023400	20.835887	4.448629231204067	Cis-associated
Pbre1_10G023600	0.299773	0.3782596845074516	Cis-associated
Pbre1_10G024000	9.745229	3.4256243243858533	Cis-associated
Pbre1_10G024200	34.837281	5.163389278136089	Cis-associated
Pbre1_10G024800	2.239254	1.6956615987823682	Cis-associated
Pbre1_10G025000	3.46216	2.1577422453319475	Cis-associated
Pbre1_10G025200	1.04734	1.0337507093871348	Cis-associated
Pbre1_10G025400	0.314352	0.39435169928799785	Cis-associated
Pbre1_10G025600	2.222454	1.6881597644998678	Cis-associated
Pbre1_10G025800	4.655369	2.499621159865361	Cis-associated
Pbre1_10G026000	0.0	0.0	Cis-associated
Pbre1_10G026200	0.079809	0.1107761465351632	Cis-associated
Pbre1_10G026400	47.516487	5.6004031859236125	Cis-associated
Pbre1_10G026600	0.0	0.0	Cis-associated
Pbre1_10G026800	0.066904	0.09343036833216496	Cis-associated
Pbre1_10G027000	0.0	0.0	Cis-associated
Pbre1_10G027200	0.0	0.0	Cis-associated
Pbre1_10G027400	0.0	0.0	Cis-associated
Pbre1_10G027800	1.876084	1.524105812291018	Cis-associated
Pbre1_10G028000	2.779687	1.9182667682440948	Cis-associated
Pbre1_10G028200	0.533577	0.6169006052937374	Cis-associated
Pbre1_10G028400	10.6265	3.5393449532979404	Cis-associated
Pbre1_10G028600	17.70283	4.2251846814738405	Cis-associated
Pbre1_10G029800	19.337859	4.346095907187057	Cis-associated
Pbre1_10G030200	8.857743	3.3012573691752367	Cis-associated
Pbre1_10G030400	16.494692	4.128845360552062	Cis-associated
Pbre1_10G030600	0.04418	0.06237043099140425	Cis-associated
Pbre1_10G031200	20.584239	4.431906323184521	Cis-associated
Pbre1_10G031400	0.039665	0.05611873923650477	Cis-associated
Pbre1_10G031600	0.0	0.0	Cis-associated
Pbre1_10G031800	0.043125	0.060912049587874155	Cis-associated
Pbre1_10G032000	179.51403	7.495967161096658	Cis-associated
Pbre1_10G032200	24.050603	4.646773426237556	Cis-associated
Pbre1_10G032400	5.819651	2.7696979102974635	Cis-associated
Pbre1_10G032600	11.943232	3.6941260065115085	Cis-associated
Pbre1_10G032800	8.711167	3.2796446760715803	Cis-associated
Pbre1_10G033600	183.642216	7.528588633607683	Cis-associated
Pbre1_10G033800	9.827044	3.436567506933379	Cis-associated
Pbre1_10G034000	39.114752	5.326060973050639	Cis-associated
Pbre1_10G034200	0.55657	0.6383704572324471	Cis-associated
Pbre1_10G034400	22.561853	4.558381097926189	Cis-associated
Pbre1_10G034800	37.986022	5.284885049477778	Cis-associated
Pbre1_10G035000	58.508988	5.895035678664928	Cis-associated
Pbre1_10G035200	83.270657	6.39695846781161	Cis-associated
Pbre1_10G035400	3.979616	2.316034494049252	Cis-associated
Pbre1_10G035600	31.20442	5.009186804173355	Cis-associated
Pbre1_10G035800	3.357577	2.123526157532065	Cis-associated
Pbre1_10G036000	0.0	0.0	Cis-associated
Pbre1_10G036400	2.32994	1.7354961825571087	Cis-associated
Pbre1_10G036600	10.305689	3.498977011487506	Cis-associated
Pbre1_10G036800	25.705767	4.7390794144743085	Cis-associated
Pbre1_10G037400	1.839443	1.5056079508743367	Cis-associated
Pbre1_10G037600	1.879991	1.5260643032385404	Cis-associated
Pbre1_10G037800	0.251255	0.3233758340648988	Cis-associated
Pbre1_10G038000	3.208927	2.073452487666307	Cis-associated
Pbre1_10G038200	0.0	0.0	Cis-associated
Pbre1_10G038400	32.695268	5.074474095425811	Cis-associated
Pbre1_10G038600	0.200752	0.263938211563191	Cis-associated
Pbre1_10G038800	9.095643	3.335660894944482	Cis-associated
Pbre1_10G039200	0.047154	0.06647362822705803	Cis-associated
Pbre1_10G039600	18.775843	4.305667289762286	Cis-associated
Pbre1_10G039800	0.0	0.0	Cis-associated
Pbre1_10G040000	0.037878	0.05363686841710111	Cis-associated
Pbre1_10G040200	39.275864	5.331843632922753	Cis-associated
Pbre1_10G040400	68.699205	6.1230702954703204	Cis-associated
Pbre1_10G040600	9.582269	3.4035770913450842	Cis-associated
Pbre1_10G040800	10.724322	3.5514325911444686	Cis-associated
Pbre1_10G041400	0.480036	0.5656322680095062	Cis-associated
Pbre1_10G041600	0.0	0.0	Cis-associated
Pbre1_10G041800	0.866225	0.9001229341079207	Cis-associated
Pbre1_10G042000	0.0	0.0	Cis-associated
Pbre1_10G042200	68.750565	6.124132998128782	Cis-associated
Pbre1_10G042400	0.0	0.0	Cis-associated
Pbre1_10G042600	0.0	0.0	Cis-associated
Pbre1_10G042800	0.0	0.0	Cis-associated
Pbre1_10G043000	102.58309	6.69464469121269	Cis-associated
Pbre1_10G043200	0.0	0.0	Cis-associated
Pbre1_10G043400	40.292685	5.367814325710562	Cis-associated
Pbre1_10G043800	0.0	0.0	Cis-associated
Pbre1_10G044000	209.472292	7.717486509406945	Cis-associated
Pbre1_10G044200	13.943696	3.9014651065630046	Cis-associated
Pbre1_10G044400	18.320841	4.272085988239233	Cis-associated
Pbre1_10G044600	30.901055	4.995532231043654	Cis-associated
Pbre1_10G044800	4.286651	2.4023540898759794	Cis-associated
Pbre1_10G045000	99.585956	6.652285077189115	Cis-associated
Pbre1_10G045200	10.518564	3.525888964513798	Cis-associated
Pbre1_10G045400	34.270044	5.140371470440078	Cis-associated
Pbre1_10G045600	0.0	0.0	Cis-associated
Pbre1_10G045800	0.0	0.0	Cis-associated
Pbre1_10G046200	27.877689	4.8518833869170175	Cis-associated
Pbre1_10G046400	6.90303	2.9824058846671995	Cis-associated
Pbre1_10G046600	12.444746	3.7489705947614564	Cis-associated
Pbre1_10G046800	13.526729	3.8606379811522387	Cis-associated
Pbre1_10G047200	0.0	0.0	Cis-associated
Pbre1_10G047400	697.89612	9.448934227209481	Cis-associated
Pbre1_10G047600	0.0	0.0	Cis-associated
Pbre1_10G048000	0.168089	0.2241502014156535	Cis-associated
Pbre1_10G048200	13.353696	3.8433503658862755	Cis-associated
Pbre1_10G048400	23.676642	4.6250741806406115	Cis-associated
Pbre1_10G048600	49.19501	5.649472044599683	Cis-associated
Pbre1_10G048800	189.582305	7.574270365298372	Cis-associated
Pbre1_10G049000	18.956841	4.31881146714971	Cis-associated
Pbre1_10G049200	18.052612	4.251916891090363	Cis-associated
Pbre1_10G049400	22.856692	4.576322105814216	Cis-associated
Pbre1_10G049600	3.475222	2.161959251171309	Cis-associated
Pbre1_10G049800	6.188986	2.8457882941782775	Cis-associated
Pbre1_10G050000	3.719768	2.2387159457151755	Cis-associated
Pbre1_10G050200	5.22641	2.638400579295282	Cis-associated
Pbre1_10G050400	0.0	0.0	Cis-associated
Pbre1_10G050600	0.0	0.0	Cis-associated
Pbre1_10G050800	9.954794	3.453490450235788	Cis-associated
Pbre1_10G051000	0.0	0.0	Cis-associated
Pbre1_10G051200	0.0	0.0	Cis-associated
Pbre1_10G051400	3.447015	2.1528372709788557	Cis-associated
Pbre1_10G051600	27.637537	4.839835512395734	Cis-associated
Pbre1_10G051800	3.42511	2.1457133183554165	Cis-associated
Pbre1_10G052000	12.514647	3.756451924333007	Cis-associated
Pbre1_10G052200	0.0	0.0	Cis-associated
Pbre1_10G052400	36.543472	5.230490170883488	Cis-associated
Pbre1_10G052600	0.0	0.0	Cis-associated
Pbre1_10G052800	8.57748	3.2596461079703825	Cis-associated
Pbre1_10G053000	47.363914	5.595859098777442	Cis-associated
Pbre1_10G053200	7.999405	3.1698296201172473	Cis-associated
Pbre1_10G053400	9.572526	3.4022482031400965	Cis-associated
Pbre1_10G053800	0.939628	0.9557799853933715	Cis-associated
Pbre1_10G054000	0.695223	0.7614750667731924	Cis-associated
Pbre1_10G054200	3.538749	2.1822947071636922	Cis-associated
Pbre1_10G054400	0.0	0.0	Cis-associated
Pbre1_10G054600	4.057971	2.3385587652976865	Cis-associated
Pbre1_10G054800	26.272738	4.769387639318522	Cis-associated
Pbre1_10G055200	9.145955	3.3428327617482942	Cis-associated
Pbre1_10G055400	0.0	0.0	Cis-associated
Pbre1_10G056200	11.678787	3.664344822005529	Cis-associated
Pbre1_10G057400	11.531467	3.6474834089677004	Cis-associated
Pbre1_10G057600	2.022466	1.5957261105555296	Cis-associated
Pbre1_10G057800	2.968634	1.988642518565423	Cis-associated
Pbre1_10G058000	186.207074	7.548491140892072	Cis-associated
Pbre1_10G058200	0.830167	0.8719752982793941	Cis-associated
Pbre1_10G058400	6.412792	2.890017030505817	Cis-associated
Pbre1_10G059000	2.379208	1.7566851552761755	Cis-associated
Pbre1_10G059200	1.564783	1.3588367681062776	Cis-associated
Pbre1_10G059400	1.801809	1.48635861024949	Cis-associated
Pbre1_10G059600	12.102827	3.7118062088539623	Cis-associated
Pbre1_10G059800	55.806503	5.8279841885051855	Cis-associated
Pbre1_10G060000	16.30701	4.11328459771036	Cis-associated
Pbre1_10G060200	5.88116	2.7826517895176544	Cis-associated
Pbre1_10G060400	47.108024	5.588205637937793	Cis-associated
Pbre1_10G060600	0.014727	0.021091639999151594	Cis-associated
Pbre1_10G060800	1.665655	1.4144900730012175	Cis-associated
Pbre1_10G061000	0.955515	0.9675486024695367	Cis-associated
Pbre1_10G061200	0.48658	0.5719971036745394	Cis-associated
Pbre1_10G061800	0.0	0.0	Cis-associated
Pbre1_10G062000	15.888572	4.077975442232469	Cis-associated
Pbre1_10G062200	143.74534	7.177373091929752	Cis-associated
Pbre1_10G062400	30.90886	4.995885161614093	Cis-associated
Pbre1_10G062600	14.280596	3.93362890982356	Cis-associated
Pbre1_10G063400	5.973712	2.8019267849991563	Cis-associated
Pbre1_10G063600	1.226384	1.1547024458322845	Cis-associated
Pbre1_10G063800	6.639026	2.933388701801759	Cis-associated
Pbre1_10G064000	16.653865	4.141912165403855	Cis-associated
Pbre1_10G064200	65.746367	6.060617408036272	Cis-associated
Pbre1_10G064600	9.966133	3.4549829711066122	Cis-associated
Pbre1_10G064800	8.995636	3.321298365354538	Cis-associated
Pbre1_10G065000	13.633887	3.8712411186906337	Cis-associated
Pbre1_10G065200	3.65013	2.2172710490666243	Cis-associated
Pbre1_10G065400	24.553079	4.675425233032601	Cis-associated
Pbre1_10G065600	12.246294	3.7275168790400413	Cis-associated
Pbre1_10G066000	0.916699	0.9386237927686574	Cis-associated
Pbre1_10G066600	1.195813	1.1347551966655152	Cis-associated
Pbre1_10G066800	0.0	0.0	Cis-associated
Pbre1_10G067000	19.835707	4.380986149479711	Cis-associated
Pbre1_10G067200	0.0	0.0	Cis-associated
Pbre1_10G067400	0.0	0.0	Cis-associated
Pbre1_10G067600	0.0	0.0	Cis-associated
Pbre1_10G067800	9.870023	3.4422830878699564	Cis-associated
Pbre1_10G068000	8.039438	3.17623308018285	Cis-associated
Pbre1_10G068200	22.828666	4.574626282292394	Cis-associated
Pbre1_10G068400	7.021914	3.0039464996305347	Cis-associated
Pbre1_10G068600	0.0	0.0	Cis-associated
Pbre1_10G068800	25.458853	4.725678616553884	Cis-associated
Pbre1_10G069000	9.609212	3.4072455988393098	Cis-associated
Pbre1_10G069200	11.542064	3.6487028814272096	Cis-associated
Pbre1_10G069400	13.452294	3.8532266035129368	Cis-associated
Pbre1_10G069600	18.691569	4.299506162873238	Cis-associated
Pbre1_10G069800	7.080733	3.0144861651925443	Cis-associated
Pbre1_10G070000	2.944334	1.9797817220356777	Cis-associated
Pbre1_10G070200	1.834008	1.5028438307838203	Cis-associated
Pbre1_10G070400	1.359383	1.2384096311039443	Cis-associated
Pbre1_10G070800	4.704954	2.5122152538690083	Cis-associated
Pbre1_10G071800	19.190801	4.335626240613968	Cis-associated
Pbre1_10G072000	0.487363	0.5727567888757137	Cis-associated
Pbre1_10G072200	0.0	0.0	Cis-associated
Pbre1_10G072400	0.0	0.0	Cis-associated
Pbre1_10G072600	0.0	0.0	Cis-associated
Pbre1_10G072800	3.623405	2.208955744987762	Cis-associated
Pbre1_10G073000	0.0	0.0	Cis-associated
Pbre1_10G073400	3.076294	2.0272581086788497	Cis-associated
Pbre1_10G073600	0.0	0.0	Cis-associated
Pbre1_10G074000	27.173828	4.816283692019342	Cis-associated
Pbre1_10G074200	9.645069	3.4121133960758967	Cis-associated
Pbre1_10G074400	91.401347	6.529841977871287	Cis-associated
Pbre1_10G075600	6.742819	2.952858917388154	Cis-associated
Pbre1_10G075800	9.322268	3.367688088212707	Cis-associated
Pbre1_10G076000	6.726409	2.949798049127426	Cis-associated
Pbre1_10G076200	22.195987	4.5358033297239695	Cis-associated
Pbre1_10G076600	0.0	0.0	Cis-associated
Pbre1_10G076800	32.714201	5.075284502222737	Cis-associated
Pbre1_10G077000	52.599916	5.744158834628649	Cis-associated
Pbre1_10G077200	5.362432	2.6695783321255386	Cis-associated
Pbre1_10G077400	34.327732	5.142729227716809	Cis-associated
Pbre1_10G077600	18.732775	4.302521949946437	Cis-associated
Pbre1_10G078000	46.333903	5.564801981818654	Cis-associated
Pbre1_10G078200	0.01828	0.026134318847747938	Cis-associated
Pbre1_10G079000	34.374466	5.14463646459961	Cis-associated
Pbre1_10G079200	10.624811	3.5391353554883076	Cis-associated
Pbre1_10G079400	10.75956	3.5557621756659312	Cis-associated
Pbre1_10G079600	28.232446	4.869498645359754	Cis-associated
Pbre1_10G079800	1.437583	1.2854513436416235	Cis-associated
Pbre1_10G080000	0.0	0.0	Cis-associated
Pbre1_10G080200	0.0	0.0	Cis-associated
Pbre1_10G080600	18.228742	4.265192475364003	Cis-associated
Pbre1_10G081000	0.0	0.0	Cis-associated
Pbre1_10G081200	1.270554	1.1830443484142166	Cis-associated
Pbre1_10G081400	8.257466	3.210617345804254	Cis-associated
Pbre1_10G081600	0.0	0.0	Cis-associated
Pbre1_10G081800	9.346235	3.371033960677977	Cis-associated
Pbre1_10G082000	19.276028	4.341703156205613	Cis-associated
Pbre1_10G082200	0.0	0.0	Cis-associated
Pbre1_10G082600	2.30744	1.7257149849279574	Cis-associated
Pbre1_10G082800	14.144498	3.920721852293438	Cis-associated
Pbre1_10G083000	11.183003	3.6067978832394556	Cis-associated
Pbre1_10G083400	5.599621	2.722383176422553	Cis-associated
Pbre1_10G083600	13.128794	3.820566420822935	Cis-associated
Pbre1_10G083800	57.470402	5.869634605161269	Cis-associated
Pbre1_10G084000	26.998801	4.807293142472206	Cis-associated
Pbre1_10G084400	10.557272	3.5307289964866215	Cis-associated
Pbre1_10G084600	87.012346	6.459634007997008	Cis-associated
Pbre1_10G084800	22.817458	4.573947539722839	Cis-associated
Pbre1_10G085000	0.0	0.0	Cis-associated
Pbre1_10G086000	78.467709	6.312296847998805	Cis-associated
Pbre1_10G086200	0.0	0.0	Cis-associated
Pbre1_10G086400	24.832335	4.69110615029321	Cis-associated
Pbre1_10G086600	0.218615	0.2852424037908748	Cis-associated
Pbre1_10G086800	0.0	0.0	Cis-associated
Pbre1_10G087000	2.568875	1.8354693718161237	Cis-associated
Pbre1_10G087200	3.899693	2.2926913571354204	Cis-associated
Pbre1_10G087800	58.111896	5.885376590318481	Cis-associated
Pbre1_10G088000	12.053189	3.706330406850246	Cis-associated
Pbre1_10G088200	69.1128	6.1316059458389764	Cis-associated
Pbre1_10G088400	11.118458	3.599134231216153	Cis-associated
Pbre1_10G088600	0.0	0.0	Cis-associated
Pbre1_10G088800	41.296208	5.402456421475585	Cis-associated
Pbre1_10G089200	46.40974	5.56711157608204	Cis-associated
Pbre1_10G089400	8.472249	3.2437070060453603	Cis-associated
Pbre1_10G089600	3.650054	2.217247470001283	Cis-associated
Pbre1_10G089800	22.668338	4.564886497903625	Cis-associated
Pbre1_10G090000	14.261208	3.931797258018713	Cis-associated
Pbre1_10G090400	3.352111	2.121715352798583	Cis-associated
Pbre1_10G090600	22.270471	4.540428506425101	Cis-associated
Pbre1_10G091600	0.0	0.0	Cis-associated
Pbre1_10G092200	0.035086	0.04975063885419396	Cis-associated
Pbre1_10G093400	0.158159	0.2118333299806622	Cis-associated
Pbre1_10G093800	1.214418	1.1469275751488688	Cis-associated
Pbre1_10G094200	58.600742	5.897258386532129	Cis-associated
Pbre1_10G094400	1.720921	1.4440950695744437	Cis-associated
Pbre1_10G094600	0.782966	0.8342791919707158	Cis-associated
Pbre1_10G095000	2.286517	1.7165594476241472	Cis-associated
Pbre1_10G095200	17.696542	4.224699557472155	Cis-associated
Pbre1_10G096400	0.0	0.0	Cis-associated
Pbre1_10G096600	37.909515	5.282051092379944	Cis-associated
Pbre1_10G096800	7.167785	3.0299448907607474	Cis-associated
Pbre1_10G097000	21.877851	4.515879635760134	Cis-associated
Pbre1_10G097200	12.770372	3.7834956286017816	Cis-associated
Pbre1_10G097400	16.842299	4.157229614977754	Cis-associated
Pbre1_10G097600	140.572403	7.14539625508752	Cis-associated
Pbre1_10G098000	0.0	0.0	Cis-associated
Pbre1_10G098200	90.276895	6.512177810656237	Cis-associated
Pbre1_10G098600	59.270266	5.913374526960859	Cis-associated
Pbre1_10G098800	7.511889	3.089479337376498	Cis-associated
Pbre1_10G099600	11.770699	3.674765587526641	Cis-associated
Pbre1_10G099800	35.750508	5.199692287258553	Cis-associated
Pbre1_10G100000	137.894206	7.117842608032744	Cis-associated
Pbre1_10G100200	17.69437	4.224531948100534	Cis-associated
Pbre1_10G100800	54.255902	5.788056664936661	Cis-associated
Pbre1_10G101000	11.093245	3.5961295121169274	Cis-associated
Pbre1_10G101400	0.017804	0.025459766273321652	Cis-associated
Pbre1_10G101600	0.0	0.0	Cis-associated
Pbre1_10G101800	0.0	0.0	Cis-associated
Pbre1_10G102200	0.184846	0.24469955745751093	Cis-associated
Pbre1_10G102400	0.0	0.0	Cis-associated
Pbre1_10G102600	10.879124	3.570356546560318	Cis-associated
Pbre1_10G103400	63.666189	6.014939684818399	Cis-associated
Pbre1_10G104000	0.0	0.0	Cis-associated
Pbre1_10G104200	0.241561	0.31215514531302685	Cis-associated
Pbre1_10G104400	4.54272	2.470594129253156	Cis-associated
Pbre1_10G104600	8.703929	3.278568994839851	Cis-associated
Pbre1_10G105000	0.0	0.0	Cis-associated
Pbre1_10G105200	5.425233	2.6837487721041096	Cis-associated
Pbre1_10G105400	16.594718	4.137070486311579	Cis-associated
Pbre1_10G105600	0.172553	0.2296531347739663	Cis-associated
Pbre1_10G105800	4.578943	2.479991811461734	Cis-associated
Pbre1_10G106000	30.196432	4.963309129415213	Cis-associated
Pbre1_10G106200	1.904845	1.538461184732298	Cis-associated
Pbre1_10G106400	4.716085	2.515027369926855	Cis-associated
Pbre1_10G106600	0.0	0.0	Cis-associated
Pbre1_10G107200	52.858946	5.7511140919855475	Cis-associated
Pbre1_10G107600	0.084127	0.11653377102572579	Cis-associated
Pbre1_10G107800	0.053921	0.07576672923345343	Cis-associated
Pbre1_10G108000	0.0	0.0	Cis-associated
Pbre1_10G108200	0.0	0.0	Cis-associated
Pbre1_10G108600	0.801425	0.8491385882729113	Cis-associated
Pbre1_10G108800	0.0	0.0	Cis-associated
Pbre1_10G109000	14.874401	3.9886302495669037	Cis-associated
Pbre1_10G109200	56.830936	5.853769547374151	Cis-associated
Pbre1_10G109600	13.440893	3.8520880536523867	Cis-associated
Pbre1_10G109800	53.839312	5.777138566434582	Cis-associated
Pbre1_10G110000	12.355886	3.73940377923986	Cis-associated
Pbre1_10G110200	36.285539	5.220544292171375	Cis-associated
Pbre1_10G110400	0.06183	0.08655280777207007	Cis-associated
Pbre1_10G110800	0.088636	0.12252165030912997	Cis-associated
Pbre1_10G111000	2.629236	1.8596658746621808	Cis-associated
Pbre1_10G111200	0.008405	0.012075176678111647	Cis-associated
Pbre1_10G111400	134.740275	7.0847050308109765	Cis-associated
Pbre1_10G111600	46.138317	5.558828345221343	Cis-associated
Pbre1_10G111800	5.253821	2.6447379263131525	Cis-associated
Pbre1_10G112000	40.884008	5.388327599358845	Cis-associated
Pbre1_10G112400	2.93604	1.9767448821376221	Cis-associated
Pbre1_10G112600	70.004208	6.149832622051675	Cis-associated
Pbre1_10G112800	0.0	0.0	Cis-associated
Pbre1_10G113000	55.325625	5.8157195118593465	Cis-associated
Pbre1_10G113200	16.252582	4.108740384884798	Cis-associated
Pbre1_10G113400	10.790151	3.559510290351446	Cis-associated
Pbre1_10G113800	102.983147	6.700205913239801	Cis-associated
Pbre1_10G114000	0.094382	0.13011640660445356	Cis-associated
Pbre1_10G114200	6.16875	2.841721581128463	Cis-associated
Pbre1_10G114400	48.610088	5.632561611219969	Cis-associated
Pbre1_10G114600	19.731901	4.373780504510281	Cis-associated
Pbre1_10G114800	0.0	0.0	Cis-associated
Pbre1_10G115000	48.264587	5.622479057561028	Cis-associated
Pbre1_10G115400	7.70539	3.121908931818068	Cis-associated
Pbre1_10G115800	0.0	0.0	Cis-associated
Pbre1_10G116000	0.0	0.0	Cis-associated
Pbre1_10G116200	0.374855	0.45927947186510537	Cis-associated
Pbre1_10G116800	58.573723	5.89660421656413	Cis-associated
Pbre1_10G117000	0.328813	0.41013809260903566	Cis-associated
Pbre1_10G117200	0.058364	0.08183589463476913	Cis-associated
Pbre1_10G117400	17.487911	4.208510314751039	Cis-associated
Pbre1_10G117600	32.068848	5.047400882973525	Cis-associated
Pbre1_10G117800	1.874186	1.523153427346642	Cis-associated
Pbre1_10G118000	0.0	0.0	Cis-associated
Pbre1_10G118200	20.697975	4.43948850189912	Cis-associated
Pbre1_10G118400	9.150441	3.3434705035482493	Cis-associated
Pbre1_10G118600	516.14873	9.014435443574943	Cis-associated
Pbre1_10G118800	648.151173	9.34241067900146	Cis-associated
Pbre1_10G119000	0.0	0.0	Cis-associated
Pbre1_10G119200	22.215497	4.537016261502049	Cis-associated
Pbre1_10G119400	0.216461	0.28269006790600043	Cis-associated
Pbre1_10G119600	55.82838	5.828539684123542	Cis-associated
Pbre1_10G119800	0.396511	0.4818269374438198	Cis-associated
Pbre1_10G120000	12.279306	3.731107845749839	Cis-associated
Pbre1_10G120200	0.0	0.0	Cis-associated
Pbre1_10G120400	1.198012	1.1361992626716904	Cis-associated
