duplication_type	parent	child	ancestor	parent_mean_TPM	child_mean_TPM	ancestor_mean_TPM	parent_tau	child_tau	ancestor_tau	E_P_A	E_C_A	E_PC_A	CDROM_class	binary_TPM1_class	binary_TPM0.5_class	two_method_agreement	analysis_status
PD	Pbre1_07G027400	Pbre1_07G027800	Prupe.2G020700.1	4.973222000000001	2.777489	1.0441686666666667	0.8706510758107777	0.725702689972265	0.7463535293120952	0.5117941387911492	0.5860888385487388	0.414450581751516	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_07G048400	Pbre1_07G049200	Prupe.2G035500.1	11.013885333333333	10.577844666666667	12.900347833333331	0.1735428393911152	0.3492732732998402	0.7022440887371968	0.2450517009996619	0.2638572382687357	0.2484950144853534	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_07G134600	Pbre1_07G135200	Prupe.2G112600.1	26.97125266666667	48.675179666666665	11.004543666666668	0.9820778536427724	0.9432776410638226	0.9005400322081349	1.1135317059348586	0.9915964540105758	1.0331443266580391	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_07G186800	Pbre1_07G187400	Prupe.2G143800.1	24.184316666666668	16.880703333333333	8.3332355	0.6420974958616544	0.5822612498496962	0.4509773287650404	0.2920744671199183	0.1027283199549813	0.1692006763036145	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_07G312400	Pbre1_07G313000	Prupe.2G222200.1	26.9007775	2.4032726666666666	26.611443666666663	0.6854774960768794	0.7208289005287798	0.4853553529456377	0.1438749416686088	0.2108626462111683	0.14871894548191	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_07G333000	Pbre1_07G333600	Prupe.2G235400.1	0.7898803333333334	1.7849596666666667	273.54459	0.8070198219712518	0.901992866866966	0.7484482185464265	0.6631904213512182	0.7077192963947174	0.6829755328228058	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_07G359800	Pbre1_07G358600	Prupe.2G248600.1	2.7797121666666667	1.7832376666666667	14.134585833333333	0.3034639815105239	0.3001789226209073	0.5849312516696676	0.1858862934083003	0.2359094830761914	0.1995760075137051	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_08G030800	Pbre1_08G031600	Prupe.1G369500.1	11.856586666666669	55.254226333333335	5.118426333333333	0.647504002497044	0.5547224349896572	0.7126064100852931	0.4236293682579929	0.5087799373654183	0.4875695452244172	Specialization	Specialization	Conservation	Specialization	classified
PD	Pbre1_08G032600	Pbre1_08G031400	Prupe.1G369900.1	0.091748	8.694092166666666	23.227841666666663	0.9887495658814476	0.4565858521367729	0.4248795192449409	0.7866003862121265	0.1046378409729113	0.1061693562968081	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified
PD	Pbre1_08G033600	Pbre1_08G034000	Prupe.1G370300.1	0.5105605	1.6961525	2.2874615	0.9202234476661564	0.9807990229891554	0.8440016906637775	0.8686061265815933	1.0800395901045905	0.9293656440108056	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_08G056400	Pbre1_08G057000	Prupe.1G382400.1	12.882349833333334	13.504244833333336	43.68686683333333	0.6792072862374331	0.4531049751309133	0.3048504626116188	0.2990416056811762	0.1308826391596396	0.2099505817981831	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_08G073200	Pbre1_08G073600	Prupe.1G389500.1	22.958476166666667	14.664108666666667	32.06476	0.5858995843067583	0.3403773073171342	0.5564798074837018	0.3903130773012432	0.277028144902259	0.3427374097002461	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_08G132600	Pbre1_08G133400	Prupe.1G420400.1	0.15822	5.283089833333333	9.811469333333331	0.9062820227222096	0.4434440871654636	0.5343791114534323	0.6496265689424298	0.2180697729371213	0.2286737845805854	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified
PD	Pbre1_08G137800	Pbre1_08G138400	Prupe.1G422900.1	0.1946053333333333	0.2979603333333333	27.275186	0.729447228485475	0.6916769501106063	0.4940916107986295	0.5376759085974031	0.4619236450734911	0.4769119615774543	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_08G145800	Pbre1_08G146200	Prupe.1G426700.1	0.364134	0.7692078333333333	1230.11353	0.6828462341437319	0.8570950408863489	0.977363626304722	1.0288321486709562	1.0509361330172078	1.0277148329729473	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_08G161200	Pbre1_08G162200	Prupe.1G434700.1	35.60968166666667	15.028614666666666	31.494177	0.2980396138328846	0.5239124619112744	0.2973075659827157	0.08449970177223	0.1532283297953366	0.0973491425367845	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_08G179200	Pbre1_08G179800	Prupe.1G442500.1	3.404837333333333	13.800904333333332	5.7546705	0.9921962558547408	0.9952619170865346	0.5500954866601013	0.9063719016570204	0.9221711414120553	0.9190400747889168	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_08G332800	Pbre1_08G333400	Prupe.1G531100.1	0.3353203333333333	0.7927218333333333	6.3496421666666665	0.930609239042019	0.924696708485043	0.8641983146741354	0.6540983717751092	0.6176083310104643	0.6282456387469977	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_09G022200	Pbre1_09G022600	Prupe.3G304300.1	11.6747935	16.14735333333333	19.448341166666665	0.5422407591643069	0.5095555360131151	0.5458806205426082	0.2507156778512919	0.1160957598702537	0.1623265001093358	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_09G024000	Pbre1_09G024400	Prupe.3G303500.1	0.1724361666666666	0.100335	1.436673833333333	0.6678525688833112	0.8764943750184724	0.8693027175162994	0.5929227927095876	0.8746326034879586	0.6887235853090685	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_09G076000	Pbre1_09G076400	Prupe.3G272100.1	8.965505666666667	21.2817055	28.8657745	0.5840462785422884	0.3172618714719314	0.5228280847825111	0.2336055734595672	0.2611896146642543	0.2174655144572672	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_09G109400	Pbre1_09G109800	Prupe.3G255700.1	0.9013725	1.6296696666666666	0.0288033333333333	0.5786505423071996	0.3589344343375695	0.8813144258607017	0.520437636183047	0.4665931560892252	0.4781267914436085	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_09G139200	Pbre1_09G139600	Prupe.3G239500.1	0.9667506666666668	0.6228341666666667	3.821580833333333	0.9971163646411544	0.9922790960345204	0.8857967485467944	1.0711393680290284	1.068317430608296	0.8320828337879353	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_09G174000	Pbre1_09G174600	Prupe.3G217800.1	10.500567833333331	0.025693	17.773463500000002	0.6386229595604959	0.8732902405425452	0.6260276728633587	0.1846491680444594	0.7191162593142767	0.1851391347344498	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
PD	Pbre1_09G232200	Pbre1_09G232600	Prupe.3G186800.1	0.0697461666666666	0.2506681666666667	96.00105216666668	0.7266900412825879	0.6827576008212549	0.7901072537728586	0.5707056234754043	0.621165677842242	0.5962631965143608	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_09G399000	Pbre1_09G399400	Prupe.3G113500.1	0.2814885	0.0025716666666666	120.92201466666668	0.9048925364815078	1.0	0.8836033748131967	0.7779236634693697	1.191332173307309	0.7816257207602171	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_09G424800	Pbre1_09G425200	Prupe.3G155800.1	0.043161	0.0308113333333333	1.6565368333333332	0.932405412526931	0.8822946114782131	0.6236818079950412	0.7509469522242934	0.8339107945700901	0.5811653440551805	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_09G440600	Pbre1_09G441000	Prupe.3G151000.1	5.796173666666666	10.2642245	20.30737866666667	0.981149463276582	0.8380573938357381	0.9727212351048582	1.2674923688281647	0.5555636140722687	0.6944222947348548	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_09G459800	Pbre1_09G460400	Prupe.3G016700.1	0.029218	2.2081335	13.385415666666669	0.8123091212667383	0.7726505466616713	0.7808389922139515	0.5766269998918482	0.6726758261974137	0.6702123209187418	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_09G467800	Pbre1_09G468400	Prupe.3G013100.1	1.6312483333333334	1.0207253333333333	0.7872558333333334	0.600474903991662	0.9609074998662894	0.9035194835559196	0.6338236575406928	0.95283908665243	0.687421579266113	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_10G041400	Pbre1_10G041800	Prupe.8G034100.1	3.2544271666666664	0.5551429999999999	4059.490699666667	0.9017567906375776	0.7981546416565276	0.7611573714666621	0.8117658607795468	0.6955967533123144	0.7877638821222771	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_10G072800	Pbre1_10G073200	Prupe.8G059200.1	1.6250923333333334	14.7194245	31.990055666666667	0.8193168355274729	0.5168770189395749	0.3573973298181198	0.5293257022531499	0.1769502126837994	0.1901582505602259	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified
PD	Pbre1_10G079800	Pbre1_10G080400	Prupe.8G066500.1	4.3724615	1.1396906666666666	1.3590261666666668	0.9418525243178342	0.8439825837323565	0.9656587129439168	1.038315968940874	0.8582246250842179	0.9963968473048564	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_10G142000	Pbre1_10G142400	Prupe.8G111400.1	7.097373	41.31962983333333	28.17491233333333	0.8660718585286175	0.9637386608646036	0.8730819943270992	0.7662331289710198	0.9883062490843402	0.9528456241069518	Specialization	Specialization	Neofunctionalization(Parent)	Specialization	classified
PD	Pbre1_10G173600	Pbre1_10G172400	Prupe.8G136000.1	112.45829966666666	35.27874533333333	88.8324005	0.5996986909117117	0.6815570120628129	0.5262550014951797	0.2868876606154553	0.3686089000363544	0.3041970881102597	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_10G188800	Pbre1_10G189400	Prupe.8G146200.1	19.75424083333333	15.873765166666669	33.17528683333333	0.3415025861118926	0.3819394336424612	0.1936847832931177	0.1581423555829124	0.17847327985699	0.1622336518942976	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_10G229400	Pbre1_10G230000	Prupe.8G170600.1	0.0583471666666666	9.568231833333334	38.192154	1.0	0.996325460891262	0.4570054703348264	0.8736218651243683	0.8524471255933905	0.8525752214581431	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_10G238800	Pbre1_10G237600	Prupe.8G176300.1	1.6171576666666667	0.3550111666666666	41.702132	0.7276132824024624	0.7563270870456792	0.7920955118706894	0.5940557824163428	0.5055340240847029	0.56505227563973	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_10G255800	Pbre1_10G256200	Prupe.8G183600.1	2.592791833333333	4.1515535	9.747962833333334	0.9984749032985965	0.8577634748657104	1.0	0.0089549746581402	0.5587062229618085	0.3461236093069811	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
PD	Pbre1_10G281200	Pbre1_10G282200	Prupe.8G196700.1	0.0244638333333333	13.215924166666667	44.81438716666667	0.8979307506302412	0.4219314140616177	0.3196555730150984	0.5012893458453651	0.1911873450587264	0.1903302833238055	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified
PD	Pbre1_10G296800	Pbre1_10G297800	Prupe.8G206500.1	0.0153336666666666	14.156173	24.43750333333333	0.8390946179193473	0.2091030833554895	0.2938548690964228	0.5679732403334607	0.118835533983754	0.1184024012312344	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified
PD	Pbre1_10G307800	Pbre1_10G308200	Prupe.8G213400.1	22.30514133333333	13.636635833333331	21.73264633333333	0.5993513861888496	0.6904322236891757	0.2990708736504378	0.1331459865675132	0.2771367491907009	0.1201391104045889	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_10G314200	Pbre1_10G314600	Prupe.8G216900.1	0.092234	13.3973895	9.577382	0.8745361997935726	0.8763067187960033	0.7937210193899589	0.5401129196375175	0.4239857844305114	0.4187766080222016	Specialization	Specialization	Neofunctionalization(Parent)	Specialization	classified
PD	Pbre1_10G348600	Pbre1_10G349000	Prupe.4G144400.1	0.0322166666666666	1.106269	4.490178333333334	0.955238999683444	0.6125306065190944	0.9007129392299207	1.0384229403392835	0.5125498136221763	0.521428072053121	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_10G372200	Pbre1_10G372800	Prupe.4G129200.1	8.345482333333333	25.20437	45.505943333333335	0.6401798923277828	0.6869531517284841	0.4047253185824195	0.1325092643459516	0.2281091081663003	0.1871299261992784	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_10G376400	Pbre1_10G377200	Prupe.4G127100.1	0.1005286666666666	0.6470876666666666	0.0910089999999999	0.9711491071479388	0.9861069915137518	0.9459173987492556	0.2157850216395235	1.2140558229935408	1.0590312288177923	Neofunctionalization(Child)	Neofunctionalization(Child)	Specialization	Neofunctionalization(Child)	classified
PD	Pbre1_10G378200	Pbre1_10G378600	Prupe.4G126700.1	8.984387	13.1904025	91.46922783333332	0.484452308498953	0.5760279771245622	0.3510696972526751	0.190497042030571	0.3111729750500791	0.2376206334262558	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_10G424600	Pbre1_10G425400	Prupe.4G091800.1	2.017656	35.14994216666666	32.32807783333333	0.9042385170412504	0.5192151108670023	0.4687196653117181	0.5895818546968447	0.2299564306707384	0.2162167131453057	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified
PD	Pbre1_10G461600	Pbre1_10G462200	Prupe.4G072300.1	0.2080578333333333	1.71428	33.27979833333333	0.9947781614571304	0.999414176004618	0.6029056703507691	1.0788546687255591	1.1021748011853385	1.0996236375440598	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_10G512600	Pbre1_10G513200	Prupe.4G044200.1	7.920521666666667	1.850077333333333	65.8893315	0.3410785044472286	0.1292020911519615	0.4491988514946638	0.1408333145435084	0.1396441337687358	0.1351782894586587	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_10G531200	Pbre1_10G531600	Prupe.4G034300.1	1.872407333333333	5.959576	2.2789786666666667	0.955812212362817	0.9492288571859476	0.7082401474933733	0.4846596840315693	0.4731623158997176	0.4750448817640133	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_11G019000	Pbre1_11G017400	Prupe.6G011600.1	0.1711071666666666	2.595384833333333	13.661080166666668	0.9114302940527506	0.7685843853474529	0.9214178776816996	0.7648279752764308	0.5825536133843751	0.5917989391154419	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_11G061000	Pbre1_11G061600	Prupe.6G032700.1	3.2229688333333333	3.301991833333333	48.48980183333333	0.8918997595462926	0.9629867877847212	0.6670263749562998	0.5930799758971124	0.788208265037234	0.5329969019561345	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_11G061400	Pbre1_11G062200	Prupe.6G032900.1	0.0629556666666666	27.8614725	45.94322033333333	0.6938983868374511	0.6556423848057487	0.474259304844751	0.5130821237365136	0.2895013275352098	0.2888910096412774	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified
PD	Pbre1_11G082000	Pbre1_11G082600	Prupe.6G048400.1	1.2197755	8.649669666666666	11.0790985	0.9972062513534194	0.9999117496153456	0.6176580651963294	0.9330909630522264	0.9477596924738848	0.945943969126379	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_11G113200	Pbre1_11G114000	Prupe.6G059400.1	3.617305333333333	3.134563	15.0797245	0.2640680237727872	0.3108152422125207	0.7447752190985378	0.3802329368565383	0.3390364490333882	0.3574591607729989	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_11G163800	Pbre1_11G162400	Prupe.6G083500.1	263.49667216666666	186.39717116666668	113.76950683333334	0.2687914265859947	0.3186438258612991	0.6481160582793974	0.2499748310649132	0.2557891566173113	0.2456738643608507	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_11G189400	Pbre1_11G187600	Prupe.6G093900.1	3.7104441666666665	1.3464665	3.6707055	0.7091638783008829	0.8617298683125453	0.902988177843522	0.4333585598922287	0.8342569547771166	0.5117866193112066	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_11G191600	Pbre1_11G190200	Prupe.6G094600.1	0.1471133333333333	2.5265511666666667	9.490242666666669	0.928318379784238	0.8569320378681968	0.59563491657051	0.6109574922655342	0.5209921415386453	0.5240644218176925	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_11G274400	Pbre1_11G275000	Prupe.6G150900.1	5.048028333333333	0.2780588333333333	11.307663166666666	0.9208757896863224	0.984602741989834	0.6327303865671958	0.6559979236763306	0.9083433956250968	0.6681970687641945	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_11G274400	Pbre1_11G275200	Prupe.6G150900.1	5.048028333333333	0.0196988333333333	11.307663166666666	0.9208757896863224	0.9362970069499448	0.6327303865671958	0.6559979236763306	0.7536546423462303	0.6560868386251183	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_11G284200	Pbre1_11G285000	Prupe.6G156800.1	28.606101666666667	35.901952666666666	67.855632	0.5125149366429986	0.4766202581452108	0.4856514858128229	0.1721713196730367	0.1872177143985026	0.1786244518774844	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_11G297200	Pbre1_11G295400	Prupe.4G259400.1	1.6968125	2.104174	36.6022005	0.9591905666636508	0.9514450295774464	0.8057346310155629	0.6299491427826597	0.6198439264580403	0.6232243510456632	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_11G323600	Pbre1_11G324000	Prupe.4G237500.1	0.1580035	2.4129056666666666	11.129682166666669	0.7904903423951897	0.550176500093698	0.6802151898955866	0.4416077320666193	0.4150420460489402	0.402244205476553	Specialization	Specialization	Neofunctionalization(Parent)	Specialization	classified
PD	Pbre1_11G334400	Pbre1_11G335600	Prupe.4G227500.1	1.4881988333333334	6.338653833333334	32.139702166666666	0.8165836750791862	0.3138941845576783	0.5079301943300785	0.4745371124997689	0.1852906634336757	0.2191022545140024	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified
PD	Pbre1_11G355000	Pbre1_11G355600	Prupe.4G213500.1	53.28672583333333	17.7743605	273.2370725	0.4730869908396035	0.4652894073345218	0.3464778155887107	0.1375666628902032	0.0995050172204658	0.121763551608959	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_11G423200	Pbre1_11G423800	Prupe.4G171500.1	0.1124583333333333	4.472818999999999	16.774363833333332	1.0	0.3426401859828553	0.6065074955521018	0.9707267191757148	0.2085523438145825	0.2114407933521712	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified
PD	Pbre1_11G444400	Pbre1_11G442800	Prupe.4G157100.1	2.4575068333333334	1.072574666666667	0.2463783333333333	0.6167540445393773	0.8649362056393531	0.7812900877629028	0.6538499048935553	0.7644365374630283	0.6544876253835752	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_11G474200	Pbre1_11G475600	Prupe.8G241100.1	1.7776066666666668	0.0799163333333333	5.679007	0.9334318064378668	0.7206290333061739	0.8699350521442207	0.782292971217288	0.7654076549403983	0.7636263122364252	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_11G478400	Pbre1_11G478800	Prupe.8G242400.1	3.0703481666666668	0.2215188333333333	2.5033238333333334	1.0	0.9538465384950172	0.992576488745782	0.0400915584201886	0.1954789470026899	0.0280784028899008	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_11G485400	Pbre1_11G485800	Prupe.8G246000.1	22.92619	318.6052495	50.365085	0.2195377697320611	0.3649246191761233	0.6777365872252915	0.2497245150103395	0.3451205725274879	0.3383926793788279	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_11G492000	Pbre1_11G490800	Prupe.8G249600.1	39.32348283333333	6.389904	69.046992	0.385252339537424	0.3161841356818352	0.3679133824166653	0.1863661114461644	0.1760738120087087	0.1720546753220003	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_11G517000	Pbre1_11G517600	Prupe.8G260100.1	4.595841	0.4444993333333333	339.2121453333333	0.9861986019776694	0.9898131327977908	0.6937360273941986	0.9810090163671198	0.9958810320099276	0.9823107111854849	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_12G034400	Pbre1_12G035000	Prupe.7G115700.1	16.207871	53.711851333333335	159.432166	0.6106777332728299	0.3656028754820432	0.6088743063908595	0.3158171792815901	0.1842843526164157	0.1993177577275244	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_12G177400	Pbre1_12G177800	Prupe.7G122600.1	32.0474135	0.0425395	66.443973	0.6136043874836792	0.7489157520810138	0.7078962711959937	0.0892405018458245	0.59352721500808	0.0894349359815194	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
PD	Pbre1_12G177400	Pbre1_12G178000	Prupe.7G122600.1	32.0474135	0.0731643333333333	66.443973	0.6136043874836792	0.8386470646340258	0.7078962711959937	0.0892405018458245	0.4519765490056315	0.0887797545395975	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
PD	Pbre1_12G182400	Pbre1_12G183400	Prupe.7G124700.1	2.2266298333333334	10.503230833333332	23.01911233333333	0.4083049356426006	0.3380352496689124	0.3007803889125046	0.1976177516525938	0.0827855568698633	0.0794392711507608	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_12G265400	Pbre1_12G265800	Prupe.6G267700.1	0.4690168333333333	0.187139	100.47963583333332	0.9961458902668228	0.8464522710849348	0.978126859622216	1.2749310397907518	0.6900252185441361	1.108081941559007	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_12G307400	Pbre1_12G307800	Prupe.6G289400.1	8.1161955	1.326084	109.802231	0.8667922164301295	0.9905196670905944	0.9220812472932554	0.4156201511923276	1.1723434875758798	0.5111905267911784	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_12G376400	Pbre1_12G376800	Prupe.6G331800.1	16.752189	0.9164926666666666	33.70868433333333	0.695054306343879	0.9455393369069478	0.503969170405449	0.2115283783692384	0.6821566604908399	0.1869514752117258	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
PD	Pbre1_12G380200	Pbre1_12G380600	Prupe.6G333600.1	20.978306166666663	14.546366166666669	15.101750833333334	0.7104906040091755	0.3557878165032866	0.2503970080284025	0.3299768825809078	0.1361496602225154	0.1819391132152925	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_12G385400	Pbre1_12G386200	Prupe.6G335800.1	0.0393075	35.10062216666667	86.91819100000001	1.0	0.4236475385436866	0.6107302945056191	1.0155212037907606	0.2374996762440986	0.2375267467356936	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified
PD	Pbre1_12G388000	Pbre1_12G388400	Prupe.6G336800.1	19.829218166666667	0.5103131666666666	103.53016283333332	0.6477688177595416	0.9944049342079864	0.7519581639880597	0.3222175445382629	0.8410536689594533	0.3193725385745479	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
PD	Pbre1_12G411800	Pbre1_12G412200	Prupe.6G350400.1	1.0233586666666663	21.092455666666662	58.004063	0.9277335331087118	0.2327507368073339	0.3655287129848591	0.7315722824331801	0.1182056695798416	0.1340056594532823	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified
PD	Pbre1_12G422000	Pbre1_12G423200	Prupe.6G356300.1	14.3492095	2.9687976666666667	85.25281	0.5213348793456518	0.6855022716966526	0.7002955217399037	0.2774621041255035	0.4992162146054446	0.2932635485559762	Neofunctionalization(Child)	Neofunctionalization(Child)	Conservation	Neofunctionalization(Child)	classified
PD	Pbre1_13G069200	Pbre1_13G069800	Prupe.1G310900.1	8.2404695	0.0723868333333333	30.863258	0.8443581085345846	0.7458104794223299	0.8415387352236963	0.4653841651100924	0.5317106695317281	0.4609434425676786	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_13G096600	Pbre1_13G097000	Prupe.1G294200.1	0.8237273333333334	8.885494666666666	56.302029833333336	0.900071062508913	0.4579089955603685	0.3725595489480495	0.4945989881886904	0.140971199218675	0.091169881002785	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	Neofunctionalization(Parent)	classified
PD	Pbre1_13G194800	Pbre1_13G195400	Prupe.1G232600.1	0.6424973333333334	4.8783655	5.764240333333333	0.69609468492062	0.438374707025342	0.8277624428244337	0.7778121979874536	0.5699670753097459	0.592174876852284	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_13G195200	Pbre1_13G195600	Prupe.1G232400.1	11.321673833333334	30.290568666666665	14.567179333333334	0.5011829371880825	0.4437647516729893	0.6139757899390359	0.3772927253217339	0.3011759884180376	0.3028818838847457	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_13G277800	Pbre1_13G278200	Prupe.1G124100.1	16.594078500000002	34.597619333333334	6.303345333333334	0.8953661321402355	0.6610520872920994	0.9416149390825244	0.9872724650648712	0.848412423953721	0.8817373628298395	Specialization	Specialization	Specialization	Specialization	classified
PD	Pbre1_13G352800	Pbre1_13G353800	Prupe.1G033200.1	31.887949166666665	20.80625733333333	62.82057983333333	0.4225406558373006	0.5068951877375776	0.3270866785640883	0.065561497686247	0.0810953456560434	0.064953783485604	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_13G429400	Pbre1_13G429800	Prupe.1G086600.1	19.3681645	25.593749666666668	66.708958	0.6831492695355801	0.5370167191811315	0.725024322917684	0.0965561622771866	0.1578983070996452	0.1186936121860209	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_13G465200	Pbre1_13G466000	Prupe.1G098200.1	64.77776633333333	58.57756866666666	270.5806573333333	0.753583894026893	0.7275974430358676	0.4727991875050767	0.2465179598638629	0.2360674573777446	0.2335593110136766	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_13G484800	Pbre1_13G485400	Prupe.1G006100.1	9.2374845	3.5589241666666664	10.085840833333332	0.3100877205306278	0.3171945669555668	0.4366524494368557	0.1663289767603161	0.1319405544590015	0.1555234689097958	Conservation	Conservation	Conservation	Conservation	classified
PD	Pbre1_14G023000	Pbre1_14G023400	Prupe.7G119400.1	13.5220175	0.2713848333333333	11.882095833333334	0.5080101735985394	0.8379850174692441	0.9043003193184044	0.5940883348201541	0.694340983425386	0.591922721056577	Specialization	Specialization	Neofunctionalization(Child)	Specialization	classified
PD	Pbre1_14G080600	Pbre1_14G081400	Prupe.7G087600.1	49.67175983333333	0.0360965	71.04603949999999	0.5118187626398484	0.8999231030350054	0.3436465326267866	0.188382368074944	0.6458038128201637	0.1885132258270474	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	Neofunctionalization(Child)	classified
