Class	tPC	eP1	eC1	eA1	eP2	eC2	eA2	eP3	eC3	eA3	eP4	eC4	eA4	eP5	eC5	eA5	eP6	eC6	eA6	ThetaP1	ThetaP2	ThetaP3	ThetaP4	ThetaP5	ThetaP6	ThetaC1	ThetaC2	ThetaC3	ThetaC4	ThetaC5	ThetaC6	ThetaA1	ThetaA2	ThetaA3	ThetaA4	ThetaA5	ThetaA6	LogAlpha1	LogAlpha2	LogAlpha3	LogAlpha4	LogAlpha5	LogAlpha6	LogSigmaSq1	LogSigmaSq2	LogSigmaSq3	LogSigmaSq4	LogSigmaSq5	LogSigmaSq6
1	0.4668720713781372	1.4994518067547318	1.3462009445267409	1.3296826357137084	-3.614515455138741	-3.8087803378944525	-3.807853657931829	-2.0654179770281895	-1.9002949950782329	-1.8670718509942745	2.291486812120938	3.522420774104349	2.5589305356192753	2.6744272925925365	2.847304890525298	2.7818826062357216	0.6418798797360568	0.4776734399445467	0.6955706441572466	1.4697400546715151	-3.734115202580176	-2.0364460883640687	2.5168641488319343	2.842692479509605	0.725336540843112	1.4697400546715151	-3.734115202580176	-2.0364460883640687	2.5168641488319343	2.842692479509605	0.725336540843112	1.4697400546715151	-3.734115202580176	-2.0364460883640687	2.5168641488319343	2.842692479509605	0.725336540843112	0.545830438047536	2.8186733481574313	2.6771637800013672	0.840766506638129	2.138330781632377	2.41701678379835	-0.50570509271247	1.1592131581785141	1.391203653402945	1.0126457485122686	1.7547665034355542	1.6528286627289925	
1	0.6827100611579994	-1.6872170152695836	-1.687144217376859	-1.7559751258567247	-1.0245650976372715	-0.7985312894913794	-0.7590264822247779	2.4721075767907355	2.596695811717105	3.65789219298958	1.5028731128047212	1.4411161956591672	1.5786529380074308	2.3931816052912396	2.8527664280204976	1.0956245266432245	1.3741090250844539	1.3957664533568406	1.2447810514074087	-1.6472145449392661	-0.6982276854707434	3.369254138500109	1.5175645261188988	2.770167297157127	1.3085449932881614	-1.6472145449392661	-0.6982276854707434	3.369254138500109	1.5175645261188988	2.770167297157127	1.3085449932881614	-1.6472145449392661	-0.6982276854707434	3.369254138500109	1.5175645261188988	2.770167297157127	1.3085449932881614	2.5281459477255708	1.5963996413378028	2.6412599130660697	0.5400747627387323	1.0339996895660581	0.770260744134332	0.38677818090092986	0.1847106731472321	2.985029782790745	-1.6872668748321873	1.308600173303824	-1.0615102765608975	
1	0.5505545909960521	6.820394204132901	-0.8010408082670488	-3.742063055746738	-3.8985174068015214	-3.8759060641848864	-3.9054772783076124	-1.2913338063909612	-1.2906918203645734	-1.290327362075228	2.499786573074034	2.7588728161368525	2.6679975730559247	-2.705144558214892	1.6002944903675373	-0.2673708106481322	0.9015062997807058	0.38770845121682107	1.3926252580865652	2.51829186160054	-3.873937316317301	-1.2917891491867302	2.738590977978194	0.533070815452235	0.5043787654313068	2.51829186160054	-3.873937316317301	-1.2917891491867302	2.738590977978194	0.533070815452235	0.5043787654313068	2.51829186160054	-3.873937316317301	-1.2917891491867302	2.738590977978194	0.533070815452235	0.5043787654313068	0.3835447608991479	2.6335375629866826	2.425219225038993	2.408365597224849	1.417633783381504	1.2987095508865294	1.756621478451092	0.44708763111703087	-1.9770879695336956	1.3778965788899713	1.9623966900314511	1.139331672140027	
1	0.2604992383972147	1.9715942749898452	0.957377269613719	1.2597266461285983	1.7626878502730143	1.7202007825341594	1.7021970590002355	29.58973147534007	4.550714282340186	9.430305252608973	-1.784745265829425	-1.6556067446452756	-1.6069568463842776	2.40551449460281	2.6435404985581714	2.4584575770072106	3.4054714756645224	3.220075474518809	3.4728010592683494	1.4631623931875506	1.7756230542200786	3.2004693059495715	-1.7665247974932639	2.9519444428806576	3.370139838035267	1.4631623931875506	1.7756230542200786	3.2004693059495715	-1.7665247974932639	2.9519444428806576	3.370139838035267	1.4631623931875506	1.7756230542200786	3.2004693059495715	-1.7665247974932639	2.9519444428806576	3.370139838035267	1.078567696215475	0.5564881973213293	0.02722230475382888	2.245849362327063	0.715418842350891	1.2665578111328322	0.4429257285715926	-1.1379137198236071	2.8875701466843475	1.0788220583311192	0.6240336498110617	-0.7079504756345787	
1	0.3861388738163169	2.5042821504855572	2.5467479920789313	2.5685400158002585	-0.7552193713253507	-1.8978741963211432	-0.0931545702466765	-2.873552638244881	-2.869813901655677	-2.9021190056353614	2.4601370584334257	2.3023338536376143	2.1979687923144398	-0.7109924518270524	-1.8212031006777327	-1.8442740843645398	-2.287920898333825	-2.133761160583255	-2.0811704338477854	2.5673542082206264	-0.3969056873454395	-2.9017582359902514	2.1569201994203473	-1.5990077062007062	-2.1091489724930677	2.5673542082206264	-0.3969056873454395	-2.9017582359902514	2.1569201994203473	-1.5990077062007062	-2.1091489724930677	2.5673542082206264	-0.3969056873454395	-2.9017582359902514	2.1569201994203473	-1.5990077062007062	-2.1091489724930677	1.718981775633811	1.1355834778235137	1.9087346244399874	0.3994067807445741	1.7801598775430316	1.584384651101307	-1.054330286256419	1.8889590639031573	-0.7750266136553638	-1.0427946874646037	1.0102106885327706	0.2659032830399766	
1	0.3703781600975897	2.486597178199885	2.4594827116594327	2.479016172404554	-2.5617370337680407	2.039218478337541	8.161384496373099	-0.11586465318099659	-0.17785602241289195	-0.08175956310313205	-1.0842816655381666	-1.21861919346538	-1.1041905355626438	-3.493759577675655	-3.563519729451844	-3.564327820483858	0.27215937166504633	2.747299318557478	-0.8059937798660539	2.4721349676106223	-0.377753295726186	-0.11001656963616036	-1.129025703239689	-3.5506199163376175	2.118528339882186	2.4721349676106223	-0.377753295726186	-0.11001656963616036	-1.129025703239689	-3.5506199163376175	2.118528339882186	2.4721349676106223	-0.377753295726186	-0.11001656963616036	-1.129025703239689	-3.5506199163376175	2.118528339882186	2.03971923916823	1.5967792347084857	1.4350771239858349	2.151907584798998	1.6277938770891076	0.44255362786249863	-1.630898137848647	2.9347635905855336	-0.3921645060634731	-0.01222142675037665	-0.10953877495563914	1.8514901554904895	
1	0.6142690748037156	-1.186143115162528	-0.5991384540983568	-1.0546196956225584	2.2117720084450547	1.6932099692334672	1.9865714370891105	-1.51411025915336	-1.5518072201222346	-1.5592732965435936	2.6751585086983067	2.402663842523015	2.2034851344974564	-1.3165964010463775	-1.3151896476666598	-1.3154938395697766	-4.299157252231325	-4.549339006020877	-4.154506862595564	-0.6227041978805508	1.9692840501827753	-1.5351913543619196	2.4301214913255453	-1.3165697566749532	-3.87854183117729	-0.6227041978805508	1.9692840501827753	-1.5351913543619196	2.4301214913255453	-1.3165697566749532	-3.87854183117729	-0.6227041978805508	1.9692840501827753	-1.5351913543619196	2.4301214913255453	-1.3165697566749532	-3.87854183117729	1.6701808006204037	2.3210409608585882	2.198909978848504	0.6076751916555906	2.9383593702291475	0.3496777516505803	0.8013082053071865	1.6198273367509919	-0.9849619462128805	0.8752665767175527	-1.4598981120299679	-0.1009742849990256	
1	0.253794280064237	-0.9070697483922923	-1.0186895350263996	-0.9589147706882863	0.4543006416678299	-4.714649444885456	-4.547786198629224	-1.3837026215670238	-1.45364023092399	-1.445067008828142	-2.419581591306597	-2.1234165329803805	-2.2864011816438796	-2.94394545298965	-3.738837422030465	-2.718614825815668	1.5697279741883357	1.27841334914408	1.3338489057040381	-1.0148876878844542	-2.702721027754813	-1.4392189361629857	-2.3409018865865123	-3.1421050878952297	1.3714082976770277	-1.0148876878844542	-2.702721027754813	-1.4392189361629857	-2.3409018865865123	-3.1421050878952297	1.3714082976770277	-1.0148876878844542	-2.702721027754813	-1.4392189361629857	-2.3409018865865123	-3.1421050878952297	1.3714082976770277	1.345508343747562	0.7889925405631445	0.8727266986666989	2.583837965306188	0.45685486697327204	2.639413989565464	-0.3373335923374736	2.123193934435534	-1.6552676457099014	1.204953190541167	0.3035356035149315	0.9337784861729226	
1	0.4933219613652347	-10.928439091744927	13.925641193814187	-8.025379615967019	-0.36377843965839296	-0.6392693793759169	-1.8267687907195633	-1.3426363586700334	-1.291357243993784	-1.2064765244246682	-1.862678206438105	-1.8721078535662299	-1.8102701439638904	-3.3207920674274924	-3.329002298023055	-3.63151282954464	-2.6652370126667893	-3.6886733246562295	-3.4220914790525265	-2.280196662289593	-1.3940940767131167	-1.2864675134254178	-1.819617533052905	-3.5220476718733362	-3.158414524441227	-2.280196662289593	-1.3940940767131167	-1.2864675134254178	-1.819617533052905	-3.5220476718733362	-3.158414524441227	-2.280196662289593	-1.3940940767131167	-1.2864675134254178	-1.819617533052905	-3.5220476718733362	-3.158414524441227	0.09979418865116384	0.46067603742582863	1.6427205567435856	1.0869783865129594	0.5104764819135501	0.8312137296919894	2.1572318718794588	1.038344510251458	0.13075849074737264	-1.3739471629801003	-0.9780008063122496	1.1391836089633198	
1	0.24013389926567424	-1.3131928210254837	-1.9754339456743275	-1.6808117279742074	0.058453698401517595	0.20848682378886885	-5.400351307696772	4.550242449071945	-3.5436170610320206	-1.403988106016127	-2.825713252739244	-3.164895491114069	-2.9430800273855535	-2.2086130247529736	-2.22196769703069	-2.2464533018603166	1.590637945707941	1.591494992959419	1.7394270500207596	-1.2442184143618809	-2.8229873916945722	0.19430700538947043	-3.0004096963591014	-2.2321469207711955	1.4937245086434103	-1.2442184143618809	-2.8229873916945722	0.19430700538947043	-3.0004096963591014	-2.2321469207711955	1.4937245086434103	-1.2442184143618809	-2.8229873916945722	0.19430700538947043	-3.0004096963591014	-2.2321469207711955	1.4937245086434103	1.8100124245542473	0.084289885519321	0.7869216106874115	0.5844388295304063	1.1461350728572626	0.6809691681251677	1.6786396341471592	0.7706248248140186	1.4640390388614	-0.521813336984011	-1.7338489884563695	-0.7727805848897362	
1	0.4401427036578107	3.696457939116387	3.144509657618738	3.270575278781245	-2.7913364995556265	-3.317061653343444	-3.301337813718469	0.7286621082094832	0.8342498949339743	0.7703809205425892	-3.6610919555575663	-3.573825360706716	-3.683312254387402	2.0512970339029404	3.0881811867852003	4.5131969291497525	0.21209341125899428	-4.337129549572303	-2.743352602871381	2.5567715751318696	-2.7782586463655203	0.755507314216362	-3.654992169328004	3.7737605767505817	-3.3123060288207666	2.5567715751318696	-2.7782586463655203	0.755507314216362	-3.654992169328004	3.7737605767505817	-3.3123060288207666	2.5567715751318696	-2.7782586463655203	0.755507314216362	-3.654992169328004	3.7737605767505817	-3.3123060288207666	1.3774561340157616	1.4856285851432647	1.6343615794073412	1.3938514560595339	1.7652513029343853	0.44427202037912283	2.5951238484095143	1.1958235561530355	0.3302759012163641	-0.9154378812339568	2.8075083176644213	1.3908677783583663	
1	0.48875371870302026	-1.385328666842535	-1.3782470933631419	-1.3683612787240595	-2.440232925853702	2.0131824562465583	-4.530123477030543	-2.9856247890595102	-2.993282303746	-2.9869620638973706	0.5727473077115619	0.5711445921614889	0.5397948457272942	-4.405184100808992	-0.21806728361661265	-2.3463732221400253	-2.7251796387668974	-2.6609209839369656	-2.091823961633362	-1.3667691445642047	-2.355086230835302	-2.9859633891580453	0.5549098198042692	-1.3955577754935744	-2.5818457108695707	-1.3667691445642047	-2.355086230835302	-2.9859633891580453	0.5549098198042692	-1.3955577754935744	-2.5818457108695707	-1.3667691445642047	-2.355086230835302	-2.9859633891580453	0.5549098198042692	-1.3955577754935744	-2.5818457108695707	2.2763246793853247	1.296087015870878	2.7515934803020405	2.078690043800462	0.1355036562377363	1.1657650452141652	-0.6003912501850137	2.600826295367958	-1.9267725816167807	-1.5332445334814153	0.6889214404119857	0.45857044281426695	
1	0.3258632669041501	-0.22728638257979722	-0.045910815289203766	-0.2220203393627608	-0.6747661145392693	-0.5566517107276007	-0.49584172902104506	0.31389973639930857	0.26405828735078346	0.21939288767355777	1.1253109705284672	0.9779873766828421	0.9794519958598478	1.952075452818212	2.1215855885180908	2.1742305365936607	1.5670421788191256	2.2876654964764	2.0457503976298357	-0.11746210188894146	-0.5696866159092986	0.27795539684121895	1.1052931175773173	2.079031699571975	2.030782414225939	-0.11746210188894146	-0.5696866159092986	0.27795539684121895	1.1052931175773173	2.079031699571975	2.030782414225939	-0.11746210188894146	-0.5696866159092986	0.27795539684121895	1.1052931175773173	2.079031699571975	2.030782414225939	1.5866834611236347	2.3774384112120743	2.13664653512363	0.22195989041213052	2.3219862016963337	2.519022549171077	0.10048218490727252	0.6514838817899151	-0.4230961009811545	-1.26629344427228	0.9692796514469526	1.5226023075624289	
1	0.3861388738163169	4.716688658812801	-0.6447874476638229	2.5943342724540908	1.5385531585948913	1.4527109888157017	1.4877885120317218	4.971556237199941	-0.3608146937029191	1.3178394508346254	-0.2988036242700123	-0.3001985848683043	-0.30296932159641365	1.7903509413579666	1.7392117532092506	1.794101192070415	-0.24225794165371273	1.7713128135916891	0.05786976598007576	1.0059851046370296	1.475559597493687	2.532060207718864	-0.29909412084182385	1.7912877101072429	1.0495538882564617	1.0059851046370296	1.475559597493687	2.532060207718864	-0.29909412084182385	1.7912877101072429	1.0495538882564617	1.0059851046370296	1.475559597493687	2.532060207718864	-0.29909412084182385	1.7912877101072429	1.0495538882564617	1.8352209816918323	0.5988313401942458	0.4961108526368422	2.713025987840229	1.9293502819471828	0.7776611743610161	2.8678262164697186	-1.981470493181397	2.267152015603945	-1.7742611259304402	-1.0166804158604634	1.428494424987437	
1	0.24013389926567424	0.48462799003037543	0.537436831184305	1.0087961634561626	-3.7736025355746934	-0.7557673306776881	-2.579180361687548	0.03245031933355896	0.030668128082146567	0.03522051078621781	-3.49216768752454	-3.312012043548864	-3.023525606091847	0.6929905681532631	0.7004866794163573	0.6933700116025309	-1.80987090714096	-1.8920521318881747	-1.934383573322313	0.7573378504452322	-1.7047818635933343	0.041236039271095315	-2.541185518149079	0.7007597548213136	-1.8901101486396223	0.7573378504452322	-1.7047818635933343	0.041236039271095315	-2.541185518149079	0.7007597548213136	-1.8901101486396223	0.7573378504452322	-1.7047818635933343	0.041236039271095315	-2.541185518149079	0.7007597548213136	-1.8901101486396223	1.987739223394716	0.6596044694494558	2.8427615847911305	2.6951717599868137	2.6224271072755796	2.2784081708122192	1.1085077853822627	1.5535797157462112	-1.1982655534450963	2.831302192587044	-1.1350073599681525	-0.15352178268238134	
1	0.407618423121573	3.0040385017252307	3.009528729064187	2.97571554264747	-2.6632218779985366	-2.338164054050685	-2.3401040056769533	-1.5320999875301133	-1.5448158020188143	-1.5432978299683877	-1.2092508796333987	-3.014104629226558	-2.4593554630621037	-4.211236232840252	-3.670380151161407	-4.994348626429263	3.1073040787408726	3.140203129022364	3.1176833392581824	2.986632912848104	-1.9811967740528562	-1.540274240033531	-2.5282142772531735	-3.8301441174167996	3.105079017630696	2.986632912848104	-1.9811967740528562	-1.540274240033531	-2.5282142772531735	-3.8301441174167996	3.105079017630696	2.986632912848104	-1.9811967740528562	-1.540274240033531	-2.5282142772531735	-3.8301441174167996	3.105079017630696	1.957101849777542	2.119895040851322	2.4506319055249923	2.7432238860930775	1.812718126571693	2.7060478484997805	-1.505711428734137	1.8158990219560844	-1.5113416648374054	2.9114996971420455	1.8641915169770376	0.5251295725171925	
1	0.6968063376277697	-0.45870730525747183	-0.44370035087729	-0.433263474593802	3.0005844032534617	3.040380343588627	2.8844398346703306	2.254272124588342	2.704364580134065	2.110474108343122	0.7524767821505742	0.9117560205480604	0.26311168248765965	-1.783186546866337	-1.6943104426874698	-1.9201289787175801	-1.5649179881888553	-1.409385824658056	-1.3363672214379565	0.4372187197567774	3.0668612721327566	2.8419270992440495	0.6089108460680279	-1.707081066957719	-1.469493914242582	0.4372187197567774	3.0668612721327566	2.8419270992440495	0.6089108460680279	-1.707081066957719	-1.469493914242582	0.4372187197567774	3.0668612721327566	2.8419270992440495	0.6089108460680279	-1.707081066957719	-1.469493914242582	1.7488025438127885	2.3344867777703397	0.35635795432713935	1.3439159301519443	1.1944893906246876	0.5934002357831143	1.7883680470491088	2.101648205547553	-0.010136929031929733	0.4049031628889499	-0.1787546377235261	-0.8632339580303037	
1	0.3861388738163169	4.1694441914827145	3.4027310003800246	2.272914825685082	2.3244310089914375	2.2910245800991493	2.3015409275754912	1.6841844675171371	2.1391898396265066	1.296829272784096	2.0326686581941136	2.4248535297683733	2.127662155722092	3.313642719345168	2.5371980174547257	2.8257628061257973	-2.125962112878265	-2.1084329491528977	-1.768380358520115	3.1106558472749732	2.30278043318934	2.176471849229567	2.1536487709177763	2.9235785000719794	-1.6944951028040132	3.1106558472749732	2.30278043318934	2.176471849229567	2.1536487709177763	2.9235785000719794	-1.6944951028040132	3.1106558472749732	2.30278043318934	2.176471849229567	2.1536487709177763	2.9235785000719794	-1.6944951028040132	0.04643746338023491	2.8750437352217713	0.4080604384018829	2.426446168536452	0.2221506327520932	1.7977731590692043	-0.04877910015447459	-0.3753561406762218	0.4885584189432137	1.3128040329018265	-0.17869591582094557	1.157462837465816	
1	0.40617619314434045	-0.18277324060040848	-0.2289972104853973	-0.1539061689124159	-2.8525479351437952	-2.8323273059074383	-2.6171156238719897	-3.367744539810498	-5.153309159372373	-4.821646057690361	-0.6642144576374893	-0.6670757746830785	-0.6738361553203148	2.5795775916976376	2.527840277189597	2.556628211365647	3.514423692137232	3.5368853302890964	3.5069435411348384	-0.21287235392510695	-2.5765452367132102	-1.2131323546407993	-0.6698482832283368	2.559514679424482	3.5134788649529574	-0.21287235392510695	-2.5765452367132102	-1.2131323546407993	-0.6698482832283368	2.559514679424482	3.5134788649529574	-0.21287235392510695	-2.5765452367132102	-1.2131323546407993	-0.6698482832283368	2.559514679424482	3.5134788649529574	0.7953524189568129	0.7112827490173309	0.6315826737069318	2.5753504047161493	2.0354727805460477	1.1886195148305865	-1.7598421449529504	-0.125278170494556	1.543517182724949	-1.207947386776247	-1.267196281498336	-1.727747123268713	
